review,date
merhaba bende kızdırma buji lambası zikzak şeklinde esp lambası yanıyo arada çözümünü bulabildiniz mi,30.09.2023
hocam bende tutuyor devreye girmediği olmadığı hatırladığım kadarıyla frene tam basmayı deneyin durunca mümkünse start stop kapalı olsun ayağınız debriyajda olmasın böyle deneyin bence çalışır,29.07.2023
arkadaşlar sizlere aralık çıkışlı duster eco g aracımın sene zarfında km toplam harcadığım benzin lpg verilerimi paylaşmak istedimtoplam harcanan benzin lt ortlama fiyat tltoplam harcanan lpg lt ortalama fiyat tlarac toplam km benzin lpg km yakıt ltarac depoda lpg lt harcadıgı benzin miktarı ltgibi bir sonuç cıkıyorarac bilgi verebilmek adına paylaşım yapılmıştır,26.08.2023
yok hocam şükür bir sorun yaşamadım yağını değiştir kullandım benim duster atmosferik motor olan,26.08.2023
quoteorijinalden alıntı hocam şükür bir sorun yaşamadım yağını değiştir kullandım benim duster atmosferik motor olanhmm ok ben eco g zannettim,26.08.2023
merhabalar maalesef şuan ben yaşıyorum kmden beri sürekli arıza verip durdu sonda şimdi araç lpg tekliyor maalesef herkesin dediği sübap yaktığı üst kapağın söküleceği olun duster lpg almayın pişman olursunuz arızası bitmiyor maalesef aracım şuan km düşünün,23.09.2023
bankadan tamamına kredi çekseniz ayda ödemeniz gerek yıl ödeyeceksiniz tek sorun var ayda verecek toto var sizde,23.09.2023
liran yok araba hayali kuruyorsun,23.09.2023
umut faki̇ri̇n ekmeği̇di̇r,23.09.2023
maaşım kadar değil hocam,23.09.2023
bizde para elektrkli kuş serisi üretlsin,23.09.2023
bir ara fiat bis projeleri görmüştüm elektrikliye çeviriyorlardı güzelde olur d,23.09.2023
oyuncak araba bile alamazsınız herkes elindekinin kıymetini bilsin ona bebek baksın takılar taksın temiz tutsun,23.09.2023
menzil bilgisine bakıldığında km hız klima açık km menzil vaad ediyor gidilir müşteriler inşallah iyi araştırırlar yoksa ellerinde patlar,23.09.2023
benim paraya tesla falan almam lazımdı ekonominin içine edenler sayesine düştüğümüz duruma bak,23.09.2023
değil dalga geçtiğimiz klasik köy muhtarı arabası adam olmuş milyon olmuş,23.09.2023
iç dizaynda bir gelisme olsa kadar güzel olacak ontaraf berbat ötesi umarım yeni modelde iç kısmı tigoya benzetirler tigoya bayıldım,26.08.2023
markanın hiçbir yeriyle tutmasına ihtiyacı yok dünya genelinde amacına ulaşmış gitgide kullanıcıya ulaşan bir grup,26.08.2023
bana ilk çıkan mitsubishi outlander modelini hatırlattı güzel bir tasarım,26.08.2023
demekki dünya genelinde herkes fakirliyor almanya boşuna kıskanmıyor bizi,26.08.2023
düne kadar burun kıvırıyorduk dacia modellerine şimdi onuda bulamıyoruz yazık konfor falan yok dacialarda kazık araçlardı artık kazıkları bile insanlar alamaz oldu fiyat yüksekliği yüzünden araç değiştirmek bir rüya oldu elimde sıfır ye aldığım punto e aldığım ford ecosport aracım an alınmayacak haldeler sanırım yıllarca bunlara binecem yeni araçlara bön bön bakacam,26.08.2023
heybetli halini almak isterim açıkcası güzel duruyor,23.09.2023
fakirin gönlünde jeepi yerin değişmeyecek gidişle,26.08.2023
almanya yeni volkswagenden cok dacia görürsünfiyatlar cok pahalandi,26.08.2023
sonunda duster olması gereken özelliklere kavuşmuş model türkiyedeki suv piyasasını siler süpürür fiyat avantajı yeni tipiyle avrupada zirveye oynar zaten üst sıralardabursa üreteleceği artık fiyat avantajı olacak arka disk frenlernormal kapı kolları tavana uzamayan kapı cam çerçeveleri iyi rüzgar sesi yalıtımıarka çamurluk içi davlumbazlar sonunda uzun aks mesafesi arka koltuklara fazla diz mesafesidaha büyük bagajsade düzgün çizgiler arka spoiler den bile modelde ucuza kaçılmadığı belli üretimi devam ederse ülkemizde üretilmesi nedeniyle egea çook satılacağını düşünüyorum renault doğru karar vermiş,26.08.2023
biraz zor,26.08.2023
duster efsanedir dünya geneli basarili bir arac haline gelmistirgenel olarak dacia grubunu kisitli imkanlar basari saglayip yillardir üst ligde oynayan futbol kulüplerine benzetiyorum adam arac yapiyorlar isini görsün gerisi teferuat,26.08.2023
yeni duster bigstere benzemiş,26.08.2023
dusterbigster aynı araç olacak zaten sadece bigsterın arka bagaj bölümü uzatılacaktıpkı şuanki stepwayjogger ikilisi,26.08.2023
daciaya kadar yüklenilmesine mâna veremiyorum dacia yalnız değildir pejoda citroende toyotoda dacia gibidir,26.08.2023
bundan yıl önce fakir arabası diyorlardı şimdi alamıyoruz düştüğümüz duruma bak hala seccade tartışılıyor,26.08.2023
kasa değişikliğinin vakti gelip geçmişti çoktan,26.08.2023
davlumbazlara boşluk konursa lastikler rahatça zincir dahil takılabilirarka diff kilidi opsiyonu fabrika çıkış olarak sunumalı olmadan cıvık zeminde arkayı zaptetmek zor range sunan elektrikli araçlar gelene kadar reno dci motora devam etmeli,26.08.2023
cmf platformunda birçok teneke üretiliyor reno nissan mitsubishi ortak platformu mercedes te reno motorları kullanıyor biliyorsunuzdur amg nin mercedes harici çalıştığı tek firma mitsubishi vw mqb platformuna direkt rakip olarak tasarlanan modüler yapı,26.08.2023
bizde bir adet var bir aracı kullanmadan yıllık binici yorum yapıyoruz tamam yorum güzel şeydir bazen kullanıcıyı yanlış düşünceye sevkederadam aracın sadece kamuflajlı resmini koymuş bunun üzerinden teneke vs teknik olsun olmasın inceleme yazısı yazmak bence abesle iştigaldir,26.08.2023
keşke direk bigster olanı üretip satsalar işte model güzel görünüyor valla almayı ben bile düşünürüm,26.08.2023
markanın adı kalitesizlikle özdeşleştiği ağzıyla kuş tutsa dacia olarak kalacak mesela bizim hanıma dacia jeep alalım dediğimde ter ters bakıyor,26.08.2023
haftanın başında otomotiv gazetecisi emre özpeynirci yeni nesil dacia dusterın bursada üretileceğini açıkladı aradan geçmeden yeni duster kamuflajlı bir şekilde yollarda test edilirken satışa sunulması beklenen üçüncü nesil dacia dusterın üzerinde yoğun kamuflaj olsa gövde tasarımının tepeden tırnağa yenilendiğini anlayabiliyoruz cmfb platformu üzerine inşa edilecek olan yeni dacia duster görünen selefine kıyasla büyük bir araç olacak bigster konseptinden izler taşıyacakyeni dacia dusterın ön tasarımına baktığımızda izler açıkça belli oluyor i̇nce gündüz ledlerinin dikkat çektiği bölümde dört parçadan oluşan ince panjur bigster konseptindekiyle oldukça benzer üstelik alanda sürpriz bir biçimde parçaların aydınlatılmış olduğunu görebiliriztamponda merkez hava girişindeki motifler dikey hava girişleri yine bigsterda gördüğümüz detaylardan üstelik benzerlikler ön tarafla sınırlı değil yan taraftaki köşeli çamurluk uçları c sütununa gizlenmiş arka kapı kolları hemen dikkat çekiyor bunun dışında yan aynalarda sinyallere yer verilmiş olduğunu görmekteyizyeni dacia dusterda continental lastiklerle çevrili inç jantlar bulunuyor önemlisi arkada disk fren kullanılmış olması dacia önemli bir değişim arkada sportif bir bagaj spoyleri belli olmasa bigsterdakilerle benzer olduğunu gördüğümüz stop lambaları göze çarpıyordusterın cmfb platformuna geçiş yapması demek hibrit güç ünitelerinin kullanılabileceği esnekliğe sahip olması anlamına geliyor kapsamda ilk etapta olmasa bile ilerleyen süreçte joggerdaki bir elektrifikasyon işlemini dusterda görebiliriz yeni dacia duster ilgili gelişmeleri değerli okurlarımıza aktarmaya devam edeceğizkaynak,26.08.2023
teneke herzaman tenekedir he alamıyoruz ayrı,26.08.2023
büyümüş biraz bi heybetlenmiş,26.08.2023
dikkat çekici olmuşiri kaslı duruyor,26.08.2023
yok canlı gözle görünce eskisinden bir farkı yokmuş gelecektir,26.08.2023
araç iyi satarsa yurt dışındada satarsa ülkeye para getirebilir ekonomiye bir katkısı olabilir,26.08.2023
yaşındayım hâla iddia ediyorum araba tenekedir çocukluk yok,26.08.2023
dustera bi cesaret bi özgüven gelmiş,26.08.2023
takılmayın bunlara kalsa porsche ferrari audi mercedes vosvos dışında herşey teneke,26.08.2023
avrupada bile herkes dacia alır oldu bir tek bizim prens prensesler fiata daciaya burun kıvırıyor,26.08.2023
teneke denen aracı almak asgari ücretli para harcamadan yıl çalışması gerekiyorteneke dediğiniz araç belediye otobüsünde yada metroda milletle akraba olarak gitmekten iyidir,26.08.2023
cok ıyı bir karar olmus çinden ucuz iş gucu turkıyede var dusterda artık mılyon tl olur bız alamayız orası ayrı tabı,26.08.2023
hey yavrum be yerli milli şanı yürüsün,26.08.2023
fotoğraf kaynaklı göz yaklnılması olabilir hele bi çıksın bakalım nedir ebatları,26.08.2023
bunun iyisini üç beş arkadaş bir araya gelsek kendi imkanlarımızla yaparız,26.08.2023
dacia springi getirin artık,26.08.2023
elektrikli fiyati uygun olursa ilk tercihlerden olur,26.08.2023
önceki duster avrupada fazla satan model türkiye satanlardan birizaten ona güvenerek geliştiriyorlar satıyor yüksek kalite beklememek lazım ucuz yerden yüksek araç suv demeye dilim varmaz olduğu satıyor öyle kalmaya devam edecektir aksi intihar olur model yine düşük maliyet düşük fiyat biraz derli toplu görünüm olacağı kadar,26.08.2023
çözdünüz sıkıntıyı,23.09.2023
cc motosikletin tekerli hali spec ler benzer,16.09.2023
elektrikli arabayi performansli kullanirsan batarya isinir kendini korumaya almak icin güç düşürür,16.09.2023
toyota elektrikli araçlarında km menzil piyasayı sarsacak bırakın km menzili km menzil bile veri fabrika verisi gerçek koşullarda km anca gider km menzilli toyota km falan gider tabi depreminin vergisi bile hala alınırken şehrimizi yıkıma uğratan tarihin yıkıcı depremlerinden birinin sonucu olarak bir vergi politikası uygulanacağını varın düşünün önümüzdeki yıl sıfır araba almayı falan unutun,16.09.2023
menzil düşük malzeme kalitesi leş marka imajı düşük konfor düşük vs yüzlerce dezavantaj sayarım evet ülkede ekonomi berbat vergiler çılgın tenekelere parayı kabaca bin eur verenin aklı yoktur,16.09.2023
elektrikli araçla kaza yapmaya gelmiyor ingilterede yaşını geçmiş earaçla kaza yapınca sigorta firmaları perte ayırıyormuş cunku batarya servis onarım masrafı aracın degerini aşıyormuş earaç sigorta primleri cok yüksek kazalar arttırkça yükselecek astarı yüzünden iş pahalıya gelecek,16.09.2023
karavan çeker menzile etkisi olmuyor,16.09.2023
yari yariya dusebiliyor menzil,16.09.2023
tesla karavan çekemez demedim ist izmir arası tesla arkada karavanla bir gidin dedim arkada yük olduğunu hissetmeyebilirsin fakat bir bakmışsın menzil kat hızlı bitmiş onu diyorum zaten,16.09.2023
gücü üreten batarya lafı acı pui bir formül vardc burdaki volt akım bataryadan değilde marsdan geliyorbir formülün puicos var oda ac,16.09.2023
madem hiz takintin yok al bi̇ twi̇zy geç,16.09.2023
model araçlara hakaret etmeyin hocam,16.09.2023
arkadaşların hedefi neydi ulaşılabilir fiyatlarfı demi sözüm bukadar,16.09.2023
togg tırnağı olamaz,16.09.2023
avrupada öğrencilerin binip okul bittiğinde satacakları arabaya yatırım gözüyle bakarız,16.09.2023
araca bin tl versem kalbim acırdı,16.09.2023
anda tarlaya gidip gelmek tarımsal faaliyetler yürütmem süper bir araca benziyor özellikle benım coğrafyada tarı marazıleri bayır zeytinlik zaten hıza ihtiyacım yok max hızım olacaktır buna çeki demiri romork takarsam jenerator su pompası zeytin silkme makinası şeyleri rahatça çekerim,16.09.2023
kdv oranı güncellenince bir zamcığı var gelmeden,16.09.2023
dizel araçlarla karıştırmayın römörk çektiğinizde bataryası şişer gelmez öyle işlere alıp denediğinizde iyi görürsünüz,16.09.2023
dacia iç tasarımı yapamıyor,16.09.2023
buna vereceğim paraya aynı muadil olan leap motors un aracını alırım iyi,16.09.2023
şehir içi bakkal market alışverişi tasarlanmış bir araç işte fiyatının yüksek olması kaliteli olduğundan değil hatırlatayım,16.09.2023
i̇ç mekan kadar kalitesiz buna ramen modelleri mtl aşmış durumda paralara otomobili asla almazdım benim gözümde tekerlek bir simit,16.09.2023
km menzil vaat eden premium araçlar bile gerçekte sayıları yakalayamıyorken aracın menzili gerçekte kmde kalır şöyle bir tablo çıkarır rahatça i̇stanbulda havalimanına birini bırakıp dönemezsiniz i̇zmirde çeşmeye gidip dönemezsiniz,16.09.2023
yerli milli otomuz dacia,16.09.2023
saçmalık ötesi bir araç fiyat,16.09.2023
şirket arabası is loading,16.09.2023
ben kalpten giderdim,16.09.2023
bin liralık çöp tenekesi yapmışlar tabii bunu bile alamazken yurt dışında yaşındaki gençler tip araçları bin birime şehir içi okula gitmek alıyorlar,16.09.2023
şehirden çıkmayacaklar günlük tın tın sürecek çocuklu aileler alabilir fazla,16.09.2023
konsol tasarımı model araba tamam kalitesiz yap biraz tasarımı olsun,16.09.2023
yeni sandero stepway essential stepway tce bg modelyeni duster essential tce bg modelyeni jogger essential turbo bg koltuklu modelyeni jogger expression turbo ecog bg koltuklu olmuş tl idiyaklaşık zam gelmiş anladığım takip ettiğim kadarı,05.08.2023
modeller girilmiş fiyat güncellemesi yapılmış yeni sandero stepway essential stepway tce bg yeni duster essential tce bg yeni jogger essential turbo bg koltuklu yeni jogger expression turbo ecog bg koltuklu,12.08.2023
yeni sandero stepway essential stepway tce bg yeni duster essential tce bg yeni jogger essential turbo bg koltuklu yeni jogger expression turbo ecog bg koltuklu,02.09.2023
yeni sandero stepway essential stepway tce bg yeni duster essential tce bg yeni jogger essential turbo bg koltuklu yeni jogger expression turbo ecog bg koltuklu,09.09.2023
dacia fiyat güncelliyor yine yeni zam yaptı gün oldu,09.09.2023
yeni sandero stepway essential stepway tce bg yeni duster essential tce bg yeni jogger essential turbo bg koltuklu yeni jogger expression turbo ecog bg koltuklu gelen zamlar tl ye yakınfenza zamlamışlar sefer,09.09.2023
yeni sandero stepway essential stepway tce bg yeni duster essential tce bg yeni jogger essential turbo bg koltuklu yeni jogger expression turbo ecog bg koltuklu hayırlı olsun,16.09.2023
yeni sandero stepway essential stepway tce bg yeni duster essential tce bg spring extreme electric bg yeni jogger essential turbo bg koltuklu yeni jogger expression turbo ecog bg koltuklu,16.09.2023
türkiye ye giriş yapsın ay içinde satış rekorları kıracak bi arac logan dan sonra mükemmel bencebakkal manavklimaciekmek servis aracıpen işi yapanlar yapi marketler servis yapan gıda marketler küçük çapta bağ bahçesi olup ondan gelir sağlayanlar yok satar bi elektrikli olsa tadından yenmez ülkemizde fiat pratico harici mini pickup malesef yok yok yok,16.09.2023
elektirikli araçlar km fazla dakika bir sürede tam dolum olursa yeterli şarj portuda olursa kimse gidip benzinli dizelli araç almaz kırılım sağlam olacak biryerden sonra,16.09.2023
yinede elektrikli araçların handikaplari var ülkemiz vergileri yüksek batarya zamanla eski performansını kaybediyor bir noktadan sonra değişmesi gerekiyor değişim ücreti yüksek oluyor,16.09.2023
ula öle kala,16.09.2023
e taktırdım yaklaşık yıl kadar oldu yağmurda problem oldu içine su aldı matkapla altından küçük delik açtım sorun çözüldüonun dışında bir problem yokbu arada servise taktırmadım dışarıda yan sanayi taktırdım,26.08.2023
takılan yok düşünüyorum benarabada ciddi sorunumuz yok olanı yazıyoruz cevap veren yok hayırlı olsun,02.09.2023
aydır kullanıyorum dacia duster journey anahtarsız giriş çalıştırma otomatik vitesinden motorundan memnunum genel olarak bir sorunum yok multimedyasından biraz şikayetciyim multimedyasi bendeki avi dosyalarını çalıştırmıyor çocuklar yolda çizgi film seyrediyordu seyredemiyorlar ayrıca multimedyasinin takilan usb hafızayı tanıması uzun sürüyor,02.09.2023
araç giderken video çalıştırmaması gerek,02.09.2023
onu anlarım durarken çalıştırmıyor bendeki standart codecli avi dosyalarına format bozuk diyor eski sanderomdaki multimedya android tabanlı idi hepsini çalıştırıyordu,02.09.2023
orijinal aksesuarlarda çalıştırmıyor biliyorumextra takılanların çalıştırıyor biliyorum hocamservis çözerolmadı şirinevler esnafı çözer muhtemelen,09.09.2023
merhababen journey paket sahibiyim aydır kullanıyorum km yol yaptım memnunum fiyata özellikler iyi pusula eğim açı ölçer altimetre özelliğini micom menüsü açtım menü temasını halen değiştiremedim sonraki versiyonda inşallah,16.09.2023
hocam ben tecrübe etmedim takmayı düşündüm gidip ürünleri yerinde inceledim bizzat serviste yeni takılan bir aracı inceledim fazla işçilik hatası vardı parçalar birbirine tam oturmamıştı sonradan takıldığı belli oluyordu bir üstündeki yapışkanlar kaliteli mi bilmiyoruz ilerde düşse kırılsa bir olsa boyaya zarar verir mi sorusu akla geliyor,26.08.2023
arkadaşlar ben arabayı aldığımdan beri kalkışlarda olan bir titreme sorunu var defalarca servisine götürdüm debriyaj volan değişti debriyaj öğretmesi yapıldı felan sonuç yine aynı bir iki ay gidip sonra yine başlıyor araca sahip olupta sorunu yaşamayan var sorunu çözebilen var,16.09.2023
bende journey var saati hava derecesi araç bilgisayarında yok multimedya üzerinde gösteriyor,19.08.2023
yazılımla eklenebiliyormuş buraya yazdıktan sonra biraz araştırdım youtubeda videoları izledim pek uğraşmak istemedim açıkcası ekranda olmaması cidden saçma,19.08.2023
hakan bey sorunu nasil hallettiniz cevapları goremedim,02.09.2023
arkadaşlar merhaba duster aracim icin xenon onerisi istiyorum kullanan tavsoye eden olursa sevinirim,09.09.2023
duster vites kutusu hararet uyarısı verdi biraz bekledim geçti sonra ciddi bir durum mudur,16.09.2023
arkadaşlar latutude aracımız var iki üç ay oldu alalı hatasız boyasız kazasız binde ortalama yakıt tüketimi litrenin altını görmüyor litreleri yakan arkadaşlar yapıyor araç ileri olduğundan elin vites topuzunda gidiyorsun zaten sürekli vites değiştirmekten kolun yoruluyor vites geçişlerini genelde bin devirde yapıyoruz modunda kullandığımız halde şehir içi şehir dışı karışık kullanımda şehir dışıdır ortalama tüketim litre altını görmüyor,12.08.2023
