review,date
dediğiniz i̇stanbulda olduğum yoğun bir ısıtma ihtiyacı duymayacağım dolayısıyla ısı pompası konusunda rahatladımwallbox konusunda biraz araştırma yaptım maliyetleri tesisat birlikte dolar seviyelerine geliyor dolayısıyla şimdilik erteleyeceğim şarj gerektiğinde dışarıdaki istasyonlar ihtiyacımı karşılar umarımarac hakkında kafamdaki diğer bir soru işareti menzil konusu suv olması nedeniyle tüketimi fazla maalesef sanırım eksikliği ön görerek my olanlarda batarya seçeneğini getirmişler modeli bekleyeyim desem kimbilir zaman sıra gelir,12.08.2023
isı pompasina fazla takilmayin sehirici önemli değil yılda cikacaginiz şehir dışı seyahatlerinde maksimum dklik şarj arayı kapatirsiniz bence ısı pompası olacak eski kasa araba almanın mantığı yok yeni yenidir buarada menzilde kullanımla alakali bizim arkadaş kw ortalama dolasiyor,12.08.2023
evde şarj kw başı yaklaşık tl dışarda tl bilginiz olsun,12.08.2023
arabayı oldukça yormadan tasarruflu kullanırım birçok araçta fabrika tüketim verilerine yaklaşık sonuçlar elde ettim kwh ortalama km yapıyor yaklaşık wltp verisinin km olduğunu düşünürsek sakin kullanımda oldukça gerçekçi,12.08.2023
arada makyajlı karşılaştırmasını yaptım sıfır km arasında fazla bir fiyat farkı yalında nın mtv tutarı tl in nın batarya dolum hızı in bataryası kw büyük ancak çift motorlu olması sebebiyle fazla kapasitenin menzile bir etkisi olmuyor hatta düşük batarya olmasına rağmen bir miktar avantajlıpixel far var emin değilim ancak opsiyon olarak geliyor ciddi fark var,12.08.2023
malesef çalışmıyor arabanın saatini ayarlayarak istediğiniz saatte on iklimlendirmeyi baslatabiliyorsunuz,12.08.2023
şarj iklimlendirme saatini istediğiniz araç içinden ayarlayabiliyorsunuz ancak volvo cars calismadigi aracın durumunu telefonunuzdan goremiyorsunuz henüz fakat btk düzenlemesi bekleniyor gelirse açılacak ozellik,12.08.2023
teşekkürler,12.08.2023
teşekkürler isı pompası mevcut değil araçta okuduğum kadarıyla özellikle kışın düşük sıcaklıklarda menzile katkısı oluyormuş i̇stanbul şartlarında yokluğunu arayacağımı düşünmüyorumone pedal kullandım sürekli one pedal olmasaydı bile değişmezdi sonuçta frene bastığınızda aynı rejenerasyonu yapıyor sert frenlerde rejenerasyonun yetmediği durumlarda balatalar devreye giriyorone pedal harika bir fonksiyon alıştım sürekli kullanıyorum i̇nanılmaz bir kullanım kolaylığı sağlıyor,19.08.2023
olarak belirledim limiti üstüne çıktıkça altına inmeye başladıkça pil üzerinde oluşan stres artmaya başlıyor aralığı pilin orijinal voltajına yakın seviyelerde olduğu uzun sürede sağlıklı kalacağı söyleniyor araç gelen orijinal şarj aletini kullanıyorum otoparkıma özel kablo çektirdim uzun süre çalışması kaynaklı oluşabilecek herhangi bir soru işareti yok kafamda saat şarj yaklaşık menzil kazandırıyor günlük kullanım saatte istediğim seviyeye gelmiş oluyor şimdilik hızlı bir şarj aletine ihtiyaç duymuyorum,19.08.2023
ben geçen sene temmuz ayında yazılmıştım hala sıra gelmedi aradığımda haziran ayında yazılanlar aranıyor denilmişti,26.08.2023
kasım yazılmıştım ay içinde aracımı teslim aldım kadar talep olmadığı olabilir,26.08.2023
volvo elektrikli kullanıyorum mart internet sitesinden yaptığım başvuru araç sırasının eylül bana geldiğini söylediler ekim aldım yaklaşık kilometrelik sürüş deneyimim oldu elektrik harcaması şehir içinde kwa kadar düşerken şehirlerarası yolda hızınıza göre kwa kadar çıkabiiyor araçta frene bastığınızda pillerin şarj olması nedeniyle şehir içi yolda durkalkdan dolayı uzun menzili olabiliyor ben şehir içinde şehirlerarası yolda kullanıyorum aracı ortalama harcamam anda kw düzeyinde aracın kw pili olduğunu düşünürsek kmden biraz fazla menzili olduğunu söyleyebilirim ayrıca tonluk bir araç olmasına rağmen hantal bir araç değil yol tutuşuda başarılı genel olarak memnun olduğumu söyleyebilirim,29.07.2023
selam bugün düz olduğunu düşündüğüm bir otoban kısmında ortalama km giderken aracın tüketimlerini kontrol ettim sabah işe giderken giderken km harcama gösterirken akşam eve dönerken kw km harcama gösteriyordu gene dönüyordum esnadabu tabi benim düz sandığım yolun hafif eğimli olabilceğini gösteriyor sabah klima aktif çalışması alakalı olabilir giderken ortalama kw km bir değer belirtilebilir tek değişken hız değil bunu bilmek fayda var bence,29.07.2023
teşekkürler,29.07.2023
yeni araçlarda ısı pompası olmadıgı söyleniyor özellikle kış aylarında tüketimi ısı pompası olanlara göre tüketim fark ediyordur,29.07.2023
elektirikli arabalarda büyük problemlerden birisi klima bunu olabildiğince verimli çözen ısı pompası arlarında civarında menzil farkı oluşuyor biliyorum,29.07.2023
ben almayı planlıyorum muhtemelen önümüzdeki ay olacak inşallah elektrikli araç deneyimini yılllardır erteliyorum inşallah bir an önce kavuşurum evimde şarj imkanlar pek müsait değil müstakil ev olmadan işler oluyor bilemiyorum türkiyede binlerce elektrikli araç kullanıcısı var buna özel bir forum bulamadım nedense bilenler paylaşırsa sevinirim i̇puçları kullanıcı yorumları vs açısından,05.08.2023
site oturuyorsanız yine yapabilirsiniz ısı pompası olsun araçta,05.08.2023
artık teslanın elektrikli araç şarj teknolojisini benimseyenler sadece abdli üreticiler değil volvo abd kanada meksikadaki elektrikli otomobillerinin teslanın kuzey amerika şarj standardı nacs portunu kullanacağını doğruladıvolvo teslayı benimsedivolvo mevcut yakın zamanda duyurulan otomobillerinde recharge ilk yarısından itibaren bir adaptör aracılığıyla supercharger istasyonlarına bağlanma desteği sunacak sonraki modellerde nacs konektörü yerleşik hale gelecek kombine şarj sistemi ccs formatını kullanarak gelecek olan volvo elektrikli otomobiller supercharger istasyonlarına bağlanmak bir adaptör gelecekvolvo teslanın teknolojisini benimsediğini açıkça ifade ediyor firma sürücülerin kolay kullanışlı bir şarj ağına erişmesini istiyor tesla supercharger anlamına geliyor anlaşma kapsamında elektrikli volvo sahipleri hızlı şarj noktasına erişim sağlayacak sürücüler volvo cars uygulaması aracılığıyla teslanın istasyonlarını bulabileceksuperchargerlar standart olma yolundaöte yandan volvo anlaşma birlikte teslanın şarj standardını benimseyen ilk avrupalı marka oldu geleneksel üreticiler bakımından ford gm halihazırda teslayı benimsediklerini zaten açıklamıştı teslaya rakip olan elektrikli otomobil üreticisi rivian yine nacs standardını benimsediklerini duyurmuştu şirketler volvo ilk olarak adaptör sonrasında doğrudan nacs portları araçlarını piyasaya sürecekayrıca bkzfiat artık gri otomobil üretmeyeceğini duyurdu i̇şte nedenidaha önce tesla şarj konektörü olarak bilinen nacs firma tarafından geliştirilmiş yana tesla otomobillerinde kullanılmaya başlanmıştı tesla geçtiğimiz yılın sonlarında nacs standardını herkesin kullanımına açık hale getirmişti zamandan beri nacs giderek fazla benimseniyor evrensel standart olma yolunda ilerliyorbununla birlikte diğer otomobil devleri teslanın teknolojisini kullanma konusunda biraz kararsız görünüyor stellantis alfa romeo chrysler citroën dodge fiat jeep lancia maserati opel peugeot reuterse nacs konusunu değerlendirdiğini söylerken hyundai düşündüğünü belirtti ancak devlerin geçişi kolay olmayabilir hyundai porsche üreticilerin mevcut superchargerlardan hızlı şarj sağlayan voltluk mimarileri bulunuyorkaynak,16.09.2023
aklın yolu bir musk ın yıllarca verdiği emeği versin volvo zaman para kaybı başarı garantiside yok,16.09.2023
tesla hisseleri iyice turmanışa geçmeye başlar,16.09.2023
herkes amerikayı yeniden keşfe çıkmıyor bunun bir dünya uğraşsınlar,16.09.2023
motor kadar eski olursa olsun orasında burasında yağ kaçağı olmaması gerekir varsa ilerde can sıkıcı şeyler çıkabilir demek bir yerden kaçak varhararet gösterge olmasında bir sakınca görmedim olabiliraman yağ kaçağına dikkat tekrar,09.09.2023
menzil düşük tasarım tırt fiyat pahalı tesla varken tercih edilmez,09.09.2023
menzil yeterli tasarimda guzel,09.09.2023
kağıt ustunde menzil değerleri asla gerçeği yansıtmıyor km menzil diyorsa gerçek hayatta sen bunu km düşün tasarım konusuysa görecelidir,09.09.2023
çin üretimi elektrikli araç gümrük vergisi kw üzeri motor ötvsi birbiriyle çarpılıyor ek vergibu arada avrupada çin üretimi elektrikli araç gümrük vergisi ülkeden ülkeye değişen arası kdv var örneğin almanyada kdv buna rağmen üreticiler gümrük vergisini göze alıp çinde üretiyor avrupa yakında bizim ek vergiyi çıkarıp gümrük vergisini yapabilir,09.09.2023
sadelik bazen güzeldir eyvallah insan kokpite oturunca kokpite oturdum demek istiyor ben öyle istiyorum,09.09.2023
menzil durumu sadece volvo geçerli olmayan bir durum rakiplerine segmentine baktığında iyi bir değer tasarım konusuna gelirsek volvonun tasarımları kendine has farklı tasarım göreceli tabi herkes şeyi beğenecek bir yok,09.09.2023
tesla bize bi ekrandan ayarın yapılabileceğini gösterdi öyle milyon düğmeye gerek yokmuş ha zevk meseli,09.09.2023
milyon tl bandında bir araç seyretmelik,09.09.2023
otobanda giderken klimayı azaltmak istiyorsunuz düğme olsa gözünüzü yoldan ayırmadan yapabilmek varken tablette menü aç parmağı sürttür,09.09.2023
oradaki menzil varya otobanda gittiğinde menzil onun almanyada adamın volvonun bir önceki modeli yaptığı test videosundan resime gitmek tıklayın adam aynı testi yapıyor menzilin cıkıyor earaçlarda ilanedilen menzil değerlerini gerçeğe göre değerlendirmeli,09.09.2023
araçlar sadece avrupaya yönelik sunulmuyorneticede devasa bir cin pazarı mevcut zaten çin avrupa ülkelerinin kendisine uyguladığı arttıracağı ağır vergilerin gayet farkında ona göre hareket edeceklergerekirse türkiye avrupada üretim seçeneğine yöneleceklervolvo ciddi atılımlar yapıyorgeely nin alması markayı resmen uçurdu bloodin,09.09.2023
volvo artık bir yenilese iyi olacak rakipleri karşısında artık eski kalmaya başladı mercedes e bmw yenilendi yakında yenilenecek hala aynı kasayla satılıyor acilen yenilenmesi gerekiyor,09.09.2023
evet suan tesla model standard range kullaniyorum zaten kendini kasmadan klimayida acacaksan den direk kusurlere iniyor heleki soguk bir yerdeysen bir km dus genel olarak menziller gunu kurtarma yönundedir ayni cep telefonlari sabah gidersin aksam dönup fise takarsin bir baska noktada iscilik kalite anlaminda kusura bakmayinda tesla volvo mercedes in yanina yaklasamaz bile arabada trim sesinden gecilmiyor kartli kapi acisi tam bir rezalet malzeme kalitesi berbat elektirikli araclar zamanki tek sarjla gider ozaman aradaki makas acilir suanki piyasada bulunan elektirikli araclar gunluk kullanim icin uygundur yuzden menzil nin altinda olmadigi surece cokta bisey degistirmiyor,09.09.2023
aslinda ayni benzinli aractaki kisinin kadar ekonomik surduguyle alkali elektirikli arabalarin menzillerini hesaplarken fabrika verisinden duserek yapacaksin cunku adamlar test ederken kabak teker surucu agirligi olmayan bir ortamda butun donanimlari kapatarak yapiyor fabrika degerlerine yaklasmak nerdeyse imkansiz,09.09.2023
al otopilota istediğin ayarı yap kadar basit,09.09.2023
sesli komut vererek genel klimayı benzerlerini kontrol edebiliyorsun tabi bende şahsen elime gelsin ayar yapayım isterim eski neslim sonuçta,09.09.2023
ben cok begendim uzun zamandir bunun premium bir markadan shiricinde kullanmalik mini cooperdan buyuk gene ufak sayilabilecek bir araba bekliyordum bagaj hacmi esya gozleri hosuma giderse alabilirim showroomda bir gormek lazim,09.09.2023
test,09.09.2023
yetkili servislerin kullandigi orjinal yazilimi kullaniyorlar checkup yapilmis olurgenel bakim fiyatlari uygun geliyor banaaracta eksik sikinti varsa ogrenmis olursunuz i̇yi gunlerde kullanin,19.08.2023
teşekkür ederim hocam sağolun,19.08.2023
ankarada volvo ustası arıyorum işin piri olsun lütfen önerilerinizi bekliyorum,26.08.2023
ankarada roteks volvoyu kesinlikle tavsiye etmem hataya düşmeyin,02.09.2023
herkese selamlar atmosferik volvo var sibop erimesi oldu ankaraya getiriyorum aracımı üst kapak revizyonu sibop takımı değişecek i̇şinin ehli hakkıyla fiyatlama yapan bir usta tavsiyesi verebilecek olan var abilerim,09.09.2023
yiğit volvoydu sanırım iyi diyorlar forumda gördüğüm,09.09.2023
sağolun hocam biraz yukarılarda yiğit volvonun yorumlarını gördüm teşekkürler,09.09.2023
evet yetkin bir servis cok uygun fiyat beklemeyin normal fiyatlar,19.08.2023
tecrube etmedim hic yetkili servis dışında tek gittigim yer emrecanmaslak teknik oto sanayinde yer duydum dedigim ben gitmedim,19.08.2023
teşekkür ederim hocam aracı yeni aldım filtre vs genel bir baktım yaptırmak istiyorum emrecana gideceğim gözüküyor,19.08.2023
filtre yağ değişimi yazılım güncellemeye ankara adana konya fiyat almıştım,19.08.2023
advance bin km olmadı standart yıllık bakım yağ filtre vs talep edildi bursa arkas yetkili servisi,26.08.2023
hocam fotoğraf varsa merak ettim korozyon dediğiniz disk yüzeyinde görünen korozyonumsu kahverengi lekeler onlar araç uzun süre otoparkta nemli bir iklimde bekledikten sonra oluşabilir geçicidir frenleme yaptıktan sonra geçiyor diskin farklı bölümlerinde oluştu diskte oyuk kanal defektler varsa bunların içi paslandı onu ustaya göstermenizi tavsiye ederim yetkiliye vermeden evvel taşlama yapıyorlar kötü değilse,26.08.2023
cevabınız tşk ederim aracım fren yaparken silkeliyordu ön fren balataları bitmek üzereymiş bugün lastikçim lastikleri değiştirirken söyledi ayrıca disklerde çizik filan yok dedi bunun üzerine yetkili servise gittim disk üst kanalında korezyon var dedi ancak dokunduğumda temizlenir yapıya sahipler yetkili servis çalışanını bunun temizlenemez olduğunu söyledi resime gitmek tıklayın resime gitmek tıklayın resime gitmek tıklayın,26.08.2023
evet anladım hocam resimleri görünce diskin kenarları dediğiniz yer oraya balata temas etmiyor diskin ortasındaki porya göbeğinde diskin kenarlarında bunlar olabiliyor bildiğim kadarıyla riskli değil sizi yanlış yönlendirmek istemiyorum bakımdan özel servis ustasına sorun muhtemelen dediğim taşlama zımpara yoluyla temizlenir önemli olan disk yüzeyi yüzeye baskı uygulayan balataların durumu,26.08.2023
merhaba görünen kısımların temizlenmesinin görsellik dışında bir katkısı olmaz frenlemeye etkisi olmuyor balatalarınız bittiyse yeni balata takılmadan önce disk yüzeyi kontrol edilir dalgalanma yoksa yeni balata takılabilir dalgalanma varsa silkeleme varsa büyük ihtimalle disk yüzeyi bozulmuştur disk kalınlığı kurtarıyorsa torna yapılır kurtarmıyorsa yeni disk takılır ankarada bilindik volvo ustaları olduğunu görüyorum istanbulda olduğum usta konusunda yorum yapamayacağım,26.08.2023
model bixenon sanırım far ampul patladı nerden temin edebilirimbilgisi olan i̇nternet üzerinden nerden alabilirim,12.08.2023
özel serviste bakım yaptırdım filtrelerim vardı km yakıt filtresi yağ i̇şçilik e yaptılar balata değişime toplam,19.08.2023
b suv segmenti kızışıyor segmentte kısa zamanda hatta c sedandanda önce toggun bir araç girmesi lazım,02.09.2023
şarj olayı çözlürse mantıklısı zaten elektirkli araçlar,02.09.2023
toggun büyük yaptığı yanlış b suv pyasaya çıkmaması idi,02.09.2023
