review,date
skoda yeni kodiaqın radarınızdan kaçmaması elinden geleni yapıyor çekyalı marka şimdi önümüzdeki günlerde resmi olarak tanıtılmasını beklediğimiz modelin çizim görsellerini paylaştı skodanın paylaştığı çizimler yeni kodiaqın dış tasarımına odaklanıyoreğer çizimler bizi yanıltmıyorsa skoda kodiaqın selefine kıyasla sportif bir görünüme kavuşacağını söyleyebiliriz ön bölüme baktığımızda markanın bölünmüş far tasarımından vazgeçmeye niyetli olmadığını görüyoruz ancak alanda iki bölümü birleştiren t şekilli bir ışık imzası hemen dikkatleri üzerine çekiyorkaslı motor kaputu kaplan burnu panjur heybetli suv görüntüsünün sunulmaya devam ettiği alandaki tamponda petek şekilli motiflere sahip yeni bir merkez hava girişi dikey hava girişleri bulunuyor yandan bakıldığında yükselen omuz çizgisi yeni kollu jant tasarımları d sütunu üzerindeki detaylar çizimden anlaşıldığı kadarıyla mat krom dikkat çekiyorarkada c formu oluşturan yeni stop lambalarıyla gelecek olan modelin görsellerden anlaşılmasa önceki açıklamalar ışığında selefine göre cm uzun olacağını söyleyebiliriz aks aralığı mmye çıkan skoda kodiaq beş koltuklu versiyonunda litre artışla litre bagaj hacmi sunacak büyük suvun önceki paylaşımlardan net bir şekilde gördüğümüz iç mekanını linkteki haberimizden inceleyebilirsinizayrıca bkzyeni chery fengyun ilk resmi görseli paylaşıldıyeni kodiaqın motor seçenekleri şöyle olacak tsi hafif hibrit vites dsg önden çekiş hp tsi vites dsg dört çeker hp tdi vites dsg önden çekiş hp tdi vites dsg dört çeker hp tsi iv şarj edilebilir hibrit vites dsg önden çekiş hpkodiaqın şarj edilebilir hibrit versiyonu wltpye göre kmye kadar saf elektrikli sürüş menzili sunacak konuyla ilgili gelişmeleri değerli okurlarımıza aktarmaya devam edeceğiz,30.09.2023
hoşdır,30.09.2023
ema benane,30.09.2023
ben mamur değilim,30.09.2023
bence alakası yok,30.09.2023
böyle gelsin efsane olur,30.09.2023
üretimi bizzat ben ilgileniyorum,30.09.2023
tcross varken kodiaq alanda bilim,30.09.2023
motorlar rezalet,30.09.2023
araç prestige tsi henüz kmde uzun dönem lt gösteriyor ortalama hız kms küçük bir ilçede neredeyse sadece çarşı pazar kere uzun yol yaptım litreye kadar düştü başlangıçtan itibaren tüketim giderek azalıyor anda yine ilçe içi benzin dolumundan yana litre gösteriyoreco modu kullanmıyorum sürekli normalde bindiğimde start stopu kapatıyorum bir iki dik yokuş haricinde spora almıyorum,23.09.2023
ender elektronik vag grubunda yardimci oluyor,26.08.2023
bana denk geliyor bilmiyorum yeni sorun yapmam lazım bilmiyorum servis kullanıcı hatası deyip paraa istiyor başka bir demiyor benim martta aldığım arabada iade hakkım var değişim direksiyonu çevirirken tık sesi duymaya başladım,26.08.2023
şaşırdım normal gözükmüyor olay skoda genel merkezle görüşmediyseniz görüşmenizi öneririm kapı bazında bir sıkıntı olabilir,26.08.2023
yakıttan olabilir mi aracımda değil önceki arabam ilginç şekilde benzin seçerdi zaman tatile gitsek arabada vuruntu tekleme başlardı tatilden bir süre sonra düzelirdi,26.08.2023
ciddi büyük bir ses değil arada duyuyorum,26.08.2023
bende ayni sesi duyuyorum rahatsiz oluyorum sesten,02.09.2023
yakın zamanda yıl yada km bakımı yaptıran oldu neler değişti kadar tuttu,02.09.2023
yağ birlikte filtrelerakü orjınal akü duruyoırdu varta agmön arka balatalarözel serviste işçilik dahil tl,16.09.2023
merhaba aynı sesi arabayı çalıştırdıktan dakika sonra içeride duymaya başlıyorum çalıştırır çalıştırmaz değil dakika sonra başlıyor i̇lk aldığım günden beri böyle özellikle yetkili servise götürdüm normal dediler zaten söylesek normal diyorlar artık şekilde kabul ettim takmamaya çalışıyorum,23.09.2023
ben alırken serviste kamera taktırmıştım bir sorun olmadı tavsiye ederim özellikle binamarket otoparkı yerlerde geri geri çıkıyorsanız geniş açıdan gelen gideni görmek iyi bir,23.09.2023
sayfada sorduğunuza göre karoq,30.09.2023
merhaba dostlar tsi kullanıcılarından rica etsem şehir içi dışı karma yakıt tüketim ortalamalarını paylaşır mısınız,16.09.2023
aralık sonu civarına yaptırmıştım yıl bakımında filtreler vs değişmiyor ondan pahalı gelmiyor extra yoksa araçta sadece yağ değişecek,12.08.2023
arkadaşlar merhaba suv araç almayı düşünüyorum nasip olursa dizel allure dizel skoda karoq prestige arasında kararsızım fikirleriniz benim değerlidir,12.08.2023
merhaba karoq sahibiyim araç alırken bakmıştım hoş albenisi yüksek bir araba tüketim vb açısından gayet başarılı iç mekanı bana sıkışık gelmişti bunda vites kolunun bulunduğu orta kısmın aşırı yüksek olmasının etkisi var sanırım suv bir arabada hissettiğiniz büyük bir ortama girmek yerine tarif etsem orda bir kişilik boşluk varda onu dolduruyorum hissetmiştim arka koltuklarda oturacak ailece bireyleri teknik detaylardan anlamadıklarından iç ferahlığa odaklandılar teknik anlamda aşırı bir farklılık görmediğimden biraz geçmişten gelen vw grubu sempatimden karoq aldım alırsanız alın güzel günlerde kullanın inşallah,12.08.2023
bende karoq prestige tsi sahibiyim aracımdan memnunum ana kadar beni üzecek bir sorun yaratmadı konforlu ferah bir araç sportif duruyor bende markaya güvenemediğim tercih etmedim,12.08.2023
teşekkür ederim hocam yanıtınız vw seat skoda grubunda araçlar kullandığım benimde gönlüm karoqtan yana gençliğin verdiği etki yakıt anlamında bi tık sanırım tasarruflu olduğundan in albenisi yüksek geliyor kararsızlığım biraz yüzden sanırım,12.08.2023
merhaba arkadaşlar ben karoq araç alarak aranıza katıldım ancak aşağıdaki bir durum yaşadım önerilerinize açığım,26.08.2023
safe cp hatası kamiqscala araçlarda vardı karoqta görmemiştik servise uğrayın derim,26.08.2023
premium aranıza katıldım,30.09.2023
ilk takıldığım oldu fotoğraf bayideki sıfır araçtan çekildi bir işçilik pek göz önünde değil kafalarına göre takılmışlar kendi aracımı oynanmış sandım meğer böyleymiş resime gitmek tıklayın,30.09.2023
ben olsam takılırdım hocam pek hoş olmamış kısım hatta sen resim koyunca akşam baktım aracıma ben böyle değil kısım normal kapalı model aracım,30.09.2023
benım aracım böyle bir yok,30.09.2023
valla ilginç benimde hoşuma gitmedi görünce sonra bayiye gidip oradaki sıfır araçlara baktım tane kamiq vardı ikiside böyleydibide arkadaşlar klima kontrollerini kadar saçma yapmışlar yarısı klima bölümünden yarısı ekrandan yapılıyor ben ekranda aradığım şeyi bulana kadar ekran kapanıyor sonra birdaha aç fln can sıkıcıönceki aracım olduğu kadar muadil olmasalarda ister istemez onunla kıyaslıyorum kalitekonfor olarak baya fark var performans olarakta aynı motorşanzımanağırlık olmasına rağmen atik bir araç geldi,30.09.2023
makyajlı kasada klima fan seviyesi kontrolü düğme eklendi klima bölmesine safecp yazılımsal bir mevzu makyajlı kasada olacağını sanmam,30.09.2023
bugün ilk uzun yola çıktım maalesef araba kendinden soğuttu beniyıllardır gidip geldiğim antalyaizmir yolu bunun kmsi bozuk asfaltönceki araçlarım jetta kıyaslıyorum düşünmeyin araç sadece düzgün yolda konforlubiraz fazla rüzgar sesi alıyor hadi onu idare ettik diyelim bozuk asfaltta resmen senfoni orkestrası yerden trim sesi geliyor arabadan baya rahatsız edici düzeydekrediyle almış olmasam kısa sürede satmak isterdimson olarak ortalama arası litre yakıt tüketimi,09.09.2023
arkadaşlar selamlar geçen hafta premium cam tavan aranıza katıldım araçta kablosuz carplay kör nokta geri görüş kamerası olsa keşke dedim özellikler bir şeyler yapılabilir mi orijinal olarak liste fiyatından aldığımdan paspas bile vermediler paspas bagaj havuzu almam gerekiyor onlar yan sanayi alabilirim,16.09.2023
bak yukarıda soru sormuşum onlara cevap verirsen soruna cevap veririm,23.09.2023
selam ben model km aracın bakım zamanı geldibayi kadara yapar bilmiyorum dışarda yağ filtre polen vesaire değişimleri yaptırsam garanti bozulmaz artık değil mi,23.09.2023
araçlarda garanti yıl dolduysa garantiniz kalmaz zaten uzatma yapmadıysanız ancak wag grubunda sürekli servis müşterisi araçlar iyi niyet garantisi adı altında bir ekstra indirim uygulanıyor arıza durumlarında iyi niyet garantisinden yararlanamazsınız dışarda işlem yaptırırsanız,23.09.2023
ağustos günü bakım yaptirdim skoda servisinde tl ödedim,23.09.2023
samimi olarak yazıyorum dışarıdan tl fiyat aldım ancak ben dışarıda yaptirmamaya karar verdim diğer mesajda yorum yazan arkadaşında dediği iyi niyet garantisi var ben start stop tusum geri atmiyordu arka stoplarin yapiskanlari atiyordu onları yenisiyle değiştirdiler ayrıca yeni tuş mekanizma sipariş verdiler haftaya takılcak garanti bitmesine rağmen,23.09.2023
slm benim km olduavek istedisanayide avekte e yaptırdım,23.09.2023
motor yağı yağ filtresi polen filtresi yapılan iş öncesi avekten yaptırmıştım bakımı yağ filtresi yan sanayi takiliydionlarda pek dürüst değilleraractan çıkan filtre ektedir resime gitmek tıklayın,23.09.2023
castrol un yağını koydutamirci avekten çıkma bir ustaydi referansliydi benim içinnormalde insanını sevmediğim bir şehirde fazla esnafıyla yüz göz olmak istemembu usta yi cevremdekiler tavsiye etti,23.09.2023
karşınıza güzel insanlar çıkar ins hayırlı olsun,23.09.2023
teşekkürlerherkesin insallah,23.09.2023
kamiq den memnunum kalabalık bir aile olduğumuz bagajı içi büyük araç arayışına girdim kodiaq peugeot bakıyorum skoda kalitesini peugeot bulabilirmiyim şüphelerim var,23.09.2023
hocam yağ kullanıldığına eminseniz iyi fiyata yapılmış işleminiz sağlıkla kullanın aracınızı,23.09.2023
standart donanım olarak yok maalesef görsel destekli ön arka park sensörü var,26.08.2023
merhabakamiq grubu aktif değil yazık yüzden yorum bekleme öncelikli olarak cupra leon kamiq sınıf hitap ettiği kitle bana göre biraz farklıleon biraz genç sportif dinamik sportif kullanıma uygun kamiq biraz orta yaş grubu kullanıcıya hitap eden tasarımlara sahip oturaklı bir arabanasıl bir kullanıcı isen ona göre tercih yapman doğru olur ben yaşındayım kamiq elite dsg aracımı seviyorum araca bindiğinde sürüşte bir kalite sağlamlık algısı var evimizin leon tsi araç donanım olarak dolu evet kamiq keyfini rahatlığını güvenilirliğini düşündüğümde kamiq açık ara fark atıyorkamiq donanımları orijinal olarak eklenebilir arada aradaki bin tl nin yarısı işler çözülebilir düşünüyorum serviste geri görüş kamerası son civarındaydı meselakolaylıklar dilerim,02.09.2023
sağ olun hocam yaşım genç eşimle birlikte kullanacağız öncelik ekonomik tercihler t roc a göre fiyat olarak yakın ancak donanım olarak geride kamiq örnek kamiq mekanik el freni vs autohold eşimin sık kullandığı bir özellikti mesela kötü superb kullanıcısı olduğum skodaya sempatim var sanırım kamiq alacağım e,02.09.2023
hocam tsi̇ leon aracım var alırken beğenmiştim halada beğeniyorum artık kamiq almayı düşünüyordum yaş grubu sınıflandırman gülümsetti bende orta yaşa yaklaştığım kamiq beğendim sanırım,09.09.2023
hocam tam bilgim yok luk motorlar önceden ti sonra şeklinde yıl arttı şimdi bakıyorum kalmış güncel motorlar demek ten beklenen verim alınmamış emisyon vs takılmış ben aradaki farkın yazılımsal olduğunu düşünüyorum luk tercih edebilirsiniz,09.09.2023
yıldır kamiq kullanıyorumsınıfının iyi araçlarından bendeki beygir kamiq almak isteyenlere tavsiyem premium paket alsınlarelite paket arasında fark var,09.09.2023
nisanda civarı fiyat vermişlerdi ben dışarda yaptırdım artık model,16.09.2023
merhaba hocamherşey servis ücretleride almış başını gidiyor maalesef dün fiyat aldım rutin bakım yağ filtrelerin değişimi tl olmuş yıl km km fiyat indirimiskonto yıl bakımı olduğunda lik bir iskonto uygulanıyormuş tl bir fiyata yaptıracaksınız büyük ihtimallekolay gelsin,16.09.2023
ay maşallah geçen sene yaptırmıştım hayırlısı olsun diyelim,16.09.2023
hocam güncelliyorum tl olmuş ücret,16.09.2023
tamam öyle böyle bin kitler servis valla işimiz var,16.09.2023
merhaba arkadaşlar bende kamiq alma arifesındeyım cok tavsıye edıyorlar varmı kronik sorunu yada dıkkat etmemız gereken bır tavsıyelerınız nelerdır arkadaslar,16.09.2023
premium almanı tavsiye ederim ellite paketi alma tabi bütçeye göre olan iyisi ellite kullanıyorum keşke premium alsaydım diyorum nasip,16.09.2023
son olarak dendi bayilere görede değişiyor sanırım disarda yaptiracagim malzeme oneriniz varmi,16.09.2023
merhabayağ olarak liqui molly tavsiye ederim lt yeterliservis castrol edge kullanıyorfiltre olarak ben araçlarımda mann tercih ediyorum bosch filtron kullanılabilirkolay gelsin,16.09.2023
vay be konu baya bi ölmüş,05.08.2023
i̇yi geceler karlı kış günlerinde kamiq tarzı araçlarda zincir kar çorabı kullanıyorsunuz tavsiyenize ihtiyacım var karlı bir yeredemircimanisa gidiyorum,12.08.2023
tane radar takılıyor sonra yazılımla aktif ediyorlar resime gitmek tıklayın resime gitmek tıklayın,12.08.2023
ben merak ediyorum,12.08.2023
merhabageçen hafta eskişehirden fiyat almıştım kamera tlmontaj dahil dediler ellerinde yoktuyağ olarak konulmuş serviste castrol edge,19.08.2023
teşekkürler garanti bitti dışardan yaptıracağız artık bakım eskişehir tl dedi indirim yaparlarmış,19.08.2023
fiyat yüksek dsg olunca insan korkuyor ister istemez i̇yi niyet garantisi devamı biraz pazarlıkla servise devam etmekte yarar olabilir,19.08.2023
merhabalar öncelikle hayırlı olsun aracınızbenim aracım elite paket bizde mevcut değil bahsettiğiniz özellik ancak premium paketlerde multimedya ekranı içerisinden bunun ayarı mevcutsağlıklı sürüşler,26.08.2023
evet sorunu çözdüm vakum yapan mekanizmasının dişlileri aşınmış yenisini çıkma aradım bulamadım sıfırını almak istemedim vakumu iptal ettim normal kilit olarak çalışıyor kullanıyorum yıldır bir sorun yok,30.09.2023
şık duruyor,30.09.2023
skoda superb kodiaq günümüzde moda haline gelen büyük ekranlarıyla dikkat çekiyor ancak neyse azından fonksiyonlar hala döner düğme şeklindeki kontrollerin varlığını sürdürdüğünü görmekteyiz ortadaki havalandırma menfezlerinin altında yer alan düğmeler smart dials olarak adlandırılmışsağ solda yer alan düğmeler sıcaklık koltuk ısıtma soğutma kontroller ayrılırken ortadaki düğme fan hızı havanın yönü ses ayarı sürüş modu ayarı haritayı yakınlaştırma farklı ayarlar kullanılabiliyor fonksiyonlar arasında geçiş yapmak düğmeye basarak ilgili fonksiyona geçiş yapmak yeterli oluyor söz konusu ayarlar multimedya sistemi üzerinden kişiselleştirilebiliyoryeni skoda kodiaq superbin konsolunda inçlik büyük bir dokunmatik multimedya ekranı bulunuyor sürücünün önünde headup display desteklenen inçlik dijital gösterge paneli mevcut konsoldaki büyük değişim orta konsolda yer alan vites seçininin direksiyon simidinin arkasındaki kolona taşınmış olması diyebiliriz değişimi son dönemdeki birçok yeni otomobilde görmeye başladıkyukarıda sözünü ettiğimiz değişim skoda tasarımcılarının orta konsolda temiz bir alan bol depolama alanı oluşturabilmesini sağlamış alanda aktif soğutma özelliğine sahip w kablosuz cep telefonu şarj ünitesi mevcut bunların dışında masaj fonksiyonuna sahip ergonomik koltuklar ambiyans aydınlatması dikiz aynası üzerindeki usb c girişi koyu krom detaylar konsolda dikkat çeken detaylar arasındaayrıca bkzek mtvnin ödeme süresi uzatıldıyeni superb kodiaqın yaşan alanları benzer olsa farklılıklar söz konusu örneğin kodiaqın cep telefonu şarj ünitesinde iki cihazlık yer varken superbde tek cihaz alan sunuluyor ayrıca superbin konsolunda boydan boya uzanan dikey şeritlere sahip tasarım dikkat çekerken kodiaq modelinde detay yerine fazla deri yüzey kullanıldığını görmekteyizyeni skoda superb kodiaq sonbahar aylarında tanıtılacak önümüzdeki yıl satışa sunulacak konuyla ilgili gelişmeleri değerli okurlarımıza aktarmaya devam edeceğizkaynak,30.09.2023
klima kumandalarını bir markanın aksine sezgisel tasarlamışlar sırf sebepten markayı seçecek bir dünya kullanıcı var,30.09.2023
havalandırma kumandaları tabletin içine gömme tembelliğine gitmeyen skodaya tebrikler menüler içinde dolaştıkça gözlerin yoldan ayrılıp trafik kazası ihtimali artıyor,30.09.2023
sefer güzel olmuş,30.09.2023
elektrikli araç tasarımına benzetmedikleri güzel bir model olmuş passatı mahvettiler azından skoda düzgün bir model kalmış oldu herkes klima kumandalarını manuel istiyor alman markaları japonlar ileriyi düşünemiyor bilemiyorum mazda konuda açıklama yapmıştı klimaların dokunmatik olması gözün yoldan ayrılmasına sebep oluyor yüzden yapmayacağız,30.09.2023
klima kumandaları tuşlu döndürmeli mekanik olmalı nokta klimayı dokunmatik ekrandan yönetipte yoo bence sıkıntı olmuyor diyen ağır fanboydur şirketin ini servise götürürken klima menfezlerini fan gücünü ayarlayacağım yaklaşık dakika oyalanmıştım,30.09.2023
bayağı iyi olmuş tasarım özellikle ekrana bayıldım değerlendirilebilir,30.09.2023
hayret vag grup sıkıcılığından uzak güzel ayrıca klimayı dokunmatik ekrana entegre etmek kadar kullanışsız aptalca bir olamaz doğru olanı yapıp analog kumanda kullanmaları artı puan,30.09.2023
piyasada kazaların çoğu dijital ekrana entegre klimadan dolayı oluyor klimayı ayarlayana kadar dakikalar geçiyor analog saniyelik iş şeyin ekranda olması aptallık teslanın tek kötü yönü mesela,30.09.2023
hocam sizinde lik araç portföyünüz var ilanlarınızda skoda göremedim,30.09.2023
ekran büyümüş vites küçülmüş güzel olmuş,30.09.2023
onlar sonradan alkan oldu orijinal alkanız alakamız yok soyadı benzerliği,30.09.2023
resimlerini paylaştığınız bol düğmeli klima kumandalarının günümüzde çoğunlukla lcd ekrana taşınması malesef maliyet kaygılarından dolayı yüksek kaliteli bir kumanda paneli tasarlayıp üretmek yerine lcd ekranın yazılımına bir menu ilave ediyorsunuz iş bitiyor bir bunu inovasyon pazarlamaya çalışıyorlar halbuki maliyet azaltma çalışması aynı lcd gösterge paneli geçerli bunları hayalet gösterge paneli çıkardılar bir başta eksra ücretle alınıyordu falan halbuki ibreli göstergeler maliyetli kaliteli idi şimdi alt pakete dijital gösterge koyuyorlar ucuz,30.09.2023
i̇şte sebeple günümüz araçları almanlarda dahil olmak üzere eski kalitesinde değil eskiden maliyet kaygısı azdı kaynak boldu tam bir yarış vardı şuan rekabette olduğunu düşünmüyorum ben eski arabaları özleyeceğiz millet yeni yeni tutturmaya devam etsin,30.09.2023
eski tip düğmeli ford transitte seyir halindeyken bakmadan klima ayarı yönü fan hızıdireksiyon haricinde ses kısma müzik değişme kolay yapılıyor kaldı şekildeki araçların çoğunda durum aynı fakat komple ekrana entegre edilmiş yine burada benim tahmin ettiğim yine arkadaşların söylediği tamamen maliyeti azaltmak yapılmış yenilik adı altındaki gelişmeler hayra alamet değil tamamen kaza sebebiyani yenilik görünen gelişmeler hayat kolaylaştırmıyor hatta bunu tasarlayan mühendisler bile hareket halindeyken eminim zorlanıyorlardır sistemi kontrol ederken,30.09.2023
atladığın bir var mercedeste klima menüsü ekranda sabittir yönden iyi resime gitmek tıklayın,30.09.2023
cupra formentor benzerlik var,30.09.2023
ti̇ggo pronun içine dışına bakmak lazım ti̇ggo pro max ön konsolu uzun ekranlı olan modeli efsanebu modeller örnek alınacak iç tasarımlara sahip bence tabiki güzellik tasarım görecelidir,30.09.2023
honda toyota iç dizaynı olmuş,30.09.2023
galericilere hayırlı olsun,16.09.2023
tsi bir yer uçağıböyle araçları almak hayal oldu bari saatlik falan kiralasalar keşke azından saatliğine asfaltı kazıyıp tatmin olsak,16.09.2023
