review,date
saniye bekliyoruz devreye girmesi icin bir camlar kapanana kadar elimiz basılı kalmak zorunda elimizi çekince açık bırakıyor cam tavanin acilabilmesi kapanabilmesi kaynaklı dediğiniz,01.10.2023
haber vereceğim gıcık bi durum bakalim denemeye devam,01.10.2023
arka park sensörü peki dediğiniz telefon bağlantısını iptal edip deneyeceğim,01.10.2023
arkadaşım ben açıklık getireyim araçta wifi çaşılışıyor otamatik bağlanıyor araca telefon bununla carplay auto yu kablosuz kullandırıyor bağlandığı wifi noktasından internet almıyor araç bağlantılarda wifi açılsa oradan bağlantı gerçekleşse telefondaki interneti araç alacak harita yazılım vs güncellemelerini yapacak servis bunun yazılım çıkacağını söylüyor şimdilik bekleyin diyor,02.10.2023
ler içinde yazılım çıkarmı onlarda kablosuz android auto yok,02.10.2023
icin jant lastik alan oldumu yardimci olabilecek varmi ölçüleri boyle gözüküyor jant olayini anlayamadim,02.10.2023
servise götüreceksiniz arıza kodu verdiyse sorun belli olacaktır,30.09.2023
ben dikkat etmedim var vwlerde mercedeslerde vs var sinyali hangi tarafta bırakırsanız tarafın park lambaları yanıyor,30.09.2023
bugün ben wifi bağlantısını denedim tuşa basınca önce açılıyor sonra tekrardan kapalı moda geri dönüyorkullanma kılavuzu sayfada aşağıda yazan duruma dikkat edip telefon mirror screen bağlantısını kaldırıp denedim olmadıyarın usb bağlantısı iletypec tarafı tekrardan deneyeceğim resime gitmek tıklayın,30.09.2023
bende vidanın bir tesi düştü servise gidicem,30.09.2023
yarın deneyeceğim sinyali sağa verip arabayı kapatacağım sonrasında aynı olursa sıkıntı yok zaman yorumunuz teşekkür ederim,30.09.2023
wifi bağlanmıyor yaptıysam baglayamadımmy citroen programa baglayamadım arabayı güncelleme felan olmuyor citroen in para etmez sistemi,30.09.2023
araca gelen güncellemeleri ücretsiz yaptırıyorsunuz servise,30.09.2023
kayseri mersin servislerini aradım ikisi şase numaramı istediler kendileri tarafinda bir güncelleme görünmediğini dolayısıyla güncellemeyi bizim yapmamız gerektiğini söylediler,30.09.2023
geleen güncellemenin sürümü,30.09.2023
bugüne kadar yaptığım güncellemeler arayüzde hiçbir değişiklik olmadı arka planda değiştiriyorlar bilemiyorum uida ufak tefek değişiklikler olsa azından güncelleme yapmak bir hevesimiz olurdu bana gelen updatein adı yabancı forumlara baktığımda güncellemeyi yaptıklarını fakat gözle görünür hiçbir değişikliğin olmadığını yazmışlar acele etmiyorum yüzden ben artık güncelleme geldi,30.09.2023
psacode ekibi görüşün bir özelliği aktif hale getiriyorlar bir servis sizin talebinizi gerçekleştirmez zaten markalar konuşuyorum,30.09.2023
shine bold aracimda kumandadan cam kapatmada bekletiyor peugeot aracimda bile camlar kapılar kendiliğinden kapaniyordu anahtara sn basılı tutunca kapaniyordu bunda saniye tutuyorum bazen kapatmıyor kodlamacilara yaptırmak lazım kumandadan cam açma yok mesela,30.09.2023
teşekkürler olmamasının imkansız olduğunu düşünüyorum fiziki olarak araçta herşey var yazılım olarak tetikleyecek sadece camları,30.09.2023
ford wv saniye basılı tutunca kapatıyor,30.09.2023
bende shine var kumandadan kapanıyor açılmıyor böyle yarım koymuşlar özelliği,30.09.2023
yetkili servis çıkarır özel servislerde bakım yaptırırım kadar derler bilmiyorum arada cam tavan tabiiki iyi olrudu özellikle sunroof kullanan birisi olarak fiyatfarkı var malesef kısmet denk gelir,30.09.2023
lpgli bir araç yakar bilmiyorum izmir ortalaması şehir içi lt ankarada ortalamalar olacaktır konfor olarak artısı olacaktır citroenin size özel bakım dediğiniz yetkili olmayan yerlerde bakım yerde ucuz zaten sıfır araç alıp garantiyi bozup sokabilirsiniz aynı fiyatlara servis ücretleri civarında olacaktır ortalama bakım km bin km sene şeklinde an kampanyalar mevcut liste fiyatının altında araçlar sıkı pazarlık shine bold bulup almanız iyi olarak geçen aracı arayın olanı acc özelliği yok,30.09.2023
shine bold liste fiyatı anda fiyattan konuşuyor bayi ancak eklenen aksesuar yapılan uygulamalara göre üzerine çıkabilir bir miktar ereğli bayisi konuda aç gözlü değildi açıkçası ben zaten dışarıda yaptıracağım uygulamalarıaksesuarları onlar yaptığı razıydımbelki anda fark vs dahi istenmiyordurbenim aracım zam aldı temmuzda kapora ödemiştimaçıkçası stellantis citroen türkiye fransa merkezlerinde ulaşabildiğim yöneticiye yere yazdım citroen ertesi gün aracımı gönderildi bayiye cimere başvurdumöğrendiğim kadarıyla araç sevkiyatı fazlaymış fransadan ilk gelen ilk çıkmıyor sevkiyata eski araçlar arkada kaldığı gecikmeler fazla oluyor sizin aracınızdan sonra gelen araçlar teslim edilebiliyor,30.09.2023
gelmiyorsa almak mantıklı değil ab normlarına göre çoğu standart olacak güvenlik önlemleri ekstra paralar vermek mantıklı olmuyor şahsi görüşüm birde para verip normalde olan donanımları alamıyor olmak kötü,30.09.2023
evet zaten aracın özelliklerini kismasalardi şuan bizde bircok yönüyle memnun olabilirdikaz önce uyandigimda rüyamda satip geçmişim derece takmışım konuya,30.09.2023
gt olmalı gerçi onda baya indirimler başladı mantıklısı sıra ondan sonra grandland donanım rakam anlamında,30.09.2023
hocam selam muhtemelen görünüyordur çözüm olarak kelebek somun yerine perçin kullanılıyormuş tamir esnasında sebepten isterseniz kelebek somunları bir kontrol edebilirsiniz yada aracı servise götürüp kontrol ettirebilirsiniz,30.09.2023
versiyon versiyon olanları var acc adaptive cruise control açılımı aracı almadıysanız iyice araştırıp almanızı öneririm test sürüşlerinde acc şerit ortalama yok,30.09.2023
ben aracın ödemesini yaptıktan sonra burdan öğrendim versiyon acc nin olmadığını önemsemiyorum belli başlı otobanlarda kullanabileceğiniz şehir içinde pek işinize yaramayacak bir ozellik sıkça uzun yol yapanlara bir diyemem aracı haftadır kullanıyorum özellikle konforunu oldukça sevdim bakalım ilerleyen zamanlarda olacak,30.09.2023
bence yaniliyorsunuz ocak ayindan beri kullaniyorum sehiricinde bile acc yi kullaniyorum ozellikle sikisik trafikte durkalk cok konforlu oluyor,30.09.2023
ocak ayinda teslim aldigimda aracda koltuk isitma cikmadi mahkemeye verdim eksik donanim arac teslim alanlar nicin mahkemeye vermiyorsunuz hakkinizi arayin,30.09.2023
önce acc kullanmadınız sanırım yorumunuzdan çıkarımım acc sadece otoban sürüşlerde konforu arttırmaz sıkışık şehir içi trafiğinde arkanıza yaslanın direksiyonu tutun sadece acc birlikte şerit asistanı birlikte çalışarak size başlangıç otonom sürüşü sunar büyük şehirlerde yoğun iş giriş çıkış trafiğinde bulunmaz nimettir,30.09.2023
dediğiniz biraz alışkanlık meselesi olabilir ben aracın kendi kontrolumde olmasına alışığım sanirim yüzden dert etmedim,30.09.2023
herkese merhabacitroen genel müdürlüğüne durumu bildirdim bir gün sonra parçaların garantiden değişeceğine dair onay verildiğini servise bilgi yollandığını belirtiler servisi aradım onay geldiğini teyit ettiler pazartesi gününe servisten randevu alabildim serviste garantiden değişimini yaptıktan sonra buraya bilgi geçerim hala serviste sorun çıkarabileceklerini düşünüyorum,30.09.2023
teşekkür ederim start stopa alışmaya başladım ancak otomatik şeritte tutma özelliğini direkt kapatıyorum virajlı yollarda kaza yaptırabilme potansiyeli var gibime geldi,30.09.2023
garantinin karşılamasına sevindim mümkünse yaptırdıktan sonra perçinli halinin fotoğrafını paylaşabilirseniz diğer kullanıcılar örnek teşkil eder,30.09.2023
ay olmadan bayi sizden normal koşullarda alamaz dışarıya satmanız gerekir sıfır ortalama bandına alanlar mevcut,30.09.2023
herhangi bir bayiye mi satamıyoruzkanunu bilmiyorum kusura bakmayın,30.09.2023
resime gitmek tıklayın alt kisimda,30.09.2023
geçmiş olsun hocam yaşadığınız duruma kronik diyip kendi hatalarını olduğunu kabul etmeleri sonrada para istemeleri ilginç ben olsam sadece servisle muhatap olmaz konuyu birde citroen genel merkeze açardım kayıt açsınlar oradan cevap alın bende silecek suyunu püskürten püskürtücünün araçta yer almıyordu bugün götürdüm garantiden takacaklar duruyor büyük ihtimal araç şekilde bana teslim edildi ilk kullanımımda ortaya çıktı sizin garantiden yapmaları gerekir düşünüyorum ayrıca süreç hakkında bizleride bilgilendirirseniz sevinirim kronik bir sorun olduğuna göre zamanla bizde yaşayacağız azından deneyimlerinizden yararlanırız,30.09.2023
lastik basınç kurulumu araç menüsü içinde güvenlik menüsünden yapılmakta lastik değişimi hava bastığınızdatersi olabilir buradan basınç resetleme kaydı yapıyoruz resime gitmek tıklayın,30.09.2023
i̇deal basınç değerlerini biliyor musunuz,30.09.2023
x shine bold önler arkalar barya önler arkalar psi,30.09.2023
binde netleştiniz mi,30.09.2023
yeni çalıştırmada tekrardan devreye giriyor özelliklerkullanma kılavuzu sayfa sürüş yardımcılarını kısayollara ekleme çoklu devreden çıkarma kullanışlı özellikler varseçtiğiniz özellikleri tek seferde devreden çıkarma resime gitmek tıklayın,30.09.2023
citroen bayilerinin alacağını sanmıyorum yasal mevzuat gereği el altından alır almaz bilemem dışarıya sarı siteden vs satabilirsiniz mantıklıdır,30.09.2023
yok hocam götüremedim fırsat olmadı iş güç aracı pek kullanamadım hafta haber ederim görüşünce servisle,30.09.2023
bence pişman olmazsın ort civarı yakıyor dur kalk çoksa lt gözden çıkarmak lazım uzun yol sık yapanlar lt yakıt var arac kesinlikle iyi bakım civarı deniyor henüz bayiye sormadımbütçeni biraz zorlayıp shine bold almalısın cam tavan yeter,30.09.2023
üstat bende böyle çıkmıyor araçta telefondacitroen uygulaması zaten bozuk,30.09.2023
merhaba kendiniz sorunuza cevap bulmuşsunuz d modunda frene tam basılmazsa araç hareket etme eğilimi gösterdiğinden manuel araçlardaki kavrama titreme yapıyor aracımda aynı geçmiş tecrübelerime dayanarak normal olduğunu düşünüyorum servise falan sormadım n modunda rölantileri mümkün olduğunca düşük tutmaya çalışıyorlar muhtemelen ondan yapmıştır bekleme süresince d modunda frene tam basarak sabit tutmanız fren balata ömrüne katkı sağlar zira hafif tutarsanız araç gitmefren tutma eğilimi gösterir sürtme oluşur balata çabuk yıpranabilir,23.09.2023
cevabınız teşekkür ederim hafif basmıyordum frene evet d modunda bunu bir parça normal karşılamak gerekebilir aynısını n modunda yapması beni şaşırttı bilmiyorum biraz kullanınca anlayacağım yada servise soracağım önceki aracım dacia sandero yine otomatik silindirli turbo motordu yıl boyunca böyle görmedim,23.09.2023
i̇lk teslim aldığımda bende bin görünüyordu servise sordum sonra getirin yapalım demişti benimde an yüzden sordum,23.09.2023
start stopu tamamen kapatamıyoruz sanırım ayarlardan kapattığımda araç yeniden çalıştırılana kadar start stop devre dışıdır yazıyor araç trafikte motoru durdurunca direksiyon kilitleniyor yoğun trafikte frenle dur kalk yaparken biraz sarsıyor hafif rampada geriye kaydırdığını gördüm bunlar nedense start stop sisteminden kaynaklı olduğu anlaşılıyor önce kullanmadığım bir sistem kullandıkça alışırım düşünüyorum bakalım,23.09.2023
dışarıdan yazılımla komple iptal ettirebilirsiniz,23.09.2023
aaa anladım hocam bir götüreyim bakalım ben teşekkür ederim,23.09.2023
makyajlı b suv gt niyetlendim üzeri bir fiyatı var araç güzel sonra kendime dedim araç fiyatı hak etmiyor imdadıma yetişti kasa göreceli ben beğendim konforu malzeme kalitesi güzel bir araç yakıtı bir tık yukarı silindir biraz performanslı kullanımla depoda ortalamam an kısa mesafe sürüşüm olduğu normal diyebilirim yukarıda yazılan bir şeye katılıyorum araç bir aile aracı sport bir kullanımdan ziyade konfor odaklı bir sürüşü var motorda gayet performanslı direksiyon keyifli virajlar korkutmuyor performanslı sürüşe uygun değil özetle konforlu bir aile aracı ikinci elde km yapmış araçlar güzel fiyatlarda an bir bakın,23.09.2023
beyaz yanmasını istiyorsanız led takmanızı öneririm ancak arıza ışığı yakabiliyormuş normal ledler yüzden canbus özellikli olması gerekiyorcanbus çipi olan ledler aşağıda resmini paylaşıyorumdevamlı yanmasını bir elektrikçi yapabilir ancak garanti konusunda olumsuzluk yaşar mısınız bilemiyorum ayrıca gece sürüşlerinde devamlı yanması rahatsızlık yaşatabilir resime gitmek tıklayın,23.09.2023
aman hocam cetas dan uzak durun soyledieri özellik arabada çıkıyor hatalarını kabul edip arkalarında duruyorlar yetme birde teşhir araç sattılar bana psa nev oto bende arkadaslarimda sıkıntı yaşamadık cetas bin aşağı verse vallahi almam,23.09.2023
nesi kıpır kıpır ikinci şehir içi aracım ayrıca benim kadar aracı eleştiren yok geçmiş mesajlara bak istersen,23.09.2023
aracımız geldi bugün alıyoruz i̇nşallah citroen shine bold resime gitmek tıklayın,30.09.2023
hayırlı olsun kazasız belasız günlerde kullanmanızı dilerim ereğliden mi aldınız aracı,30.09.2023
teşekkür ediyorum iyi dilekleriniz evet ereğli bayisi gençler otomotiv,30.09.2023
çetele tutmuyorum benimle olan mesajlarınız ortada,30.09.2023
teşekkür ederim hasan bey hasan can beydi temsilcimizaracı sürerken kontrol ettim acc şerit ortalama yok şeritte tutma asistanı var sadeceakşam ekranları vs kurcaladım önce bahsettiğiniz wifi tuşu açılmıyor aktif değil,30.09.2023
shine farkı bulamadım ben arada i̇kisinde kampanyalar vs derken fiyatları arası aşağı düşer,23.09.2023
üst donanım fiyatı feel bold otomatik alabiliyorsunuz hatta bırakıyorlar derseniz bayrampaşa çetaş derim hemen yan tarafındaki peugeotda küsür fiyat çekmişlerdi oradan aklımda küsür fark var aklımda kaldı,23.09.2023
baz donanım kıyaslamak doğru olmadığı yazdım shine paket allure örnekleme yaptım boş paket ps baya boşlar boşu bir araç genellemeleri yaparken yakın seviyede muadil örneklemeler yapmak lazım bilgi almak okuyan kişileri yanlış yönlendirmemek adına bunun dışında iki aracın zaten platformları bile farklı kalite algısı bir tık yukarıdadır donanım vs dahil yaklaşık paket fiyatlarına bakarsak arada dağlar kadar fark yok,23.09.2023
boş dediğin paket manuel olan dediğim fiyat otomatik feel bold paket senin dediğin hp lik versiyonu e alabilirsin an,23.09.2023
hayır muadili yazdınız an e otomatik alabiliyorken neredeyse lira vermeniz gerekiyor aradaki fark bin tl değil küsür bin fazladan ödemesi gerekiyor onu diyorum aynı fiyat aralığında değil küsür fazla verecek olduktan sonra alternatif var i̇ki araç üç aşağı beş yukarı aynı fiyat olur alternatif olarak düşünülür zaman diyeceksiniz allurede fazladan donanım var evet bin tl fark yaratacak donanım yok allurede feel bolda karşılıkayrıca d sınıfı diğer b sınıfı yazıyorsunuz dağlar kadar fark var şanzıman motor boyutlar araç ağırlığı bagaj hacmi araç uzunluğu araç yüksekliği azami hız yakıt tüketimi vsvs neredeyse birebir aynı deseniz tasarım olarak güzel bin farka değer zaman hak veririm teknik boyut olarak farklı bir araç değil,23.09.2023
ben şahsen shine bold almadan önce chery omoda dolu paketi arasında gidip gelmiştim omoda shine bold göre bağımsız arka süspansiyon silindirli turbo motor ambiyans aydınlatma derece görüş park asistanı özellikleriyle öne çıkıyordu bin tl ucuzdu benim tercihim citroenden yana oldu,23.09.2023
arasında bir rakamdaydı geçen ağustos ayında varsa farklı farklı servislerden fiyat alın bildiğim kadarıyla bosch car service garanti kapmasında bakım yapıyordu onu teyit edin,23.09.2023
i̇ki araçta aklım kalmış olarak size katılıyorum x alma niyetindeydim bayiden fiyat almıştım hatta şöyle soyleyeyim sıfır shine bold ye alma imkanım var buna rağmen biraz bekleyip almaya karar verdim tasarım tabi göreceli ancak tip olarak araç kiyaslanamaz bence shine bold allure donanım olarak eş olabilir bayi fiyatı iken bayide ye bulunabiliyor durumda araç arasında bin anca var diyebiliriz not aircross kullanıcısıyım,23.09.2023
gelin bunu arkadaşa anlatın aracı yeni almış sanırım içi kıpır kıpır,23.09.2023
yok bende onu çıkartmışlar ekstra var kadar çizik olması ilginç,23.09.2023
i̇yi hocam yapmadan çizilmez herhalde alırken böyleydi sanırım direkt güneş ışığı gelmeyince anlaşılmıyor,23.09.2023
merhaba arkadaşlar benzinli aracimi dun teslim aldım bir sorum olacak aracla beklemek d modunda bir yerde durduğumda saniyede bir ciddi titreme oluyor aracı bosa alıp çalışır halde beklediğimde yine aynisi oldu ayağımı frene iyice bastirdigimda titreme hissetmedim bilgisi olan arkadaşlar yorum yaparsa sevinirim,23.09.2023
ben hafta aracımı teslim aldım yoğun trafikte dur kalk yaparken start stop sisteminden kaynaklandığını düşündüğüm hafiften sarsıntılı kalkış durmaya yakın takiplerde araçta motoru kapatsam çalışır vaziyette mi dursam vs kararsızlık var gibime geldi bugün start stop sistemini kapatacağım yüzden,23.09.2023
binde uyarı verdi hocam ben bin biliyordum,23.09.2023
zaten araç km gidene kadar motor sıcaklığı anca optimum seviyeye geliyordur yada gelmiyordur izmir trafiğinde bile ortalamam bandıysa gayet makul değerler onun aynı rotada ortalaması dizel qasqai,23.09.2023
benim km oldu civarındayım genelde i̇stanbul şehir içi sabah trafiksiz akşam trafikli baya yakıttan memnun etti araç,23.09.2023
taban genişliği artışı viraj hassasiyetini arttırır fiziken fakat esas sorun torsiyon olması aracın yumuşak süspansiyonlara sahip olmasımaceraya gerek yok şahsi görüşüm,23.09.2023
hakkınız var ancak kadar konforuyla öne çıkan bir araca torsiyon koyarlar anlamıyorum maliyetli milyona satılan otomobil çevresince beğenilen renault australda bile torsiyon var,23.09.2023
şase ilgili sanırım sınıftaki araçlarında torsiyon kullanıyor vs liste uzayıp gidiyor doğal olarak tümden araçlara bakınca milyon adet üretim vardır ayrıca üst şase araçlarda torsiyon yanlış hatırlamıyorsam ds araçları aynı şekilde,23.09.2023
araç malesef virajlarda güven vermiyor sorun yerden yüksek araçların hepsinde var aracı kendini bırakacak limitlerine çıkarmadım muhtelemen kadar düşük limitleri yoktur işte cesaret ister onu deneyecek geniş yol ister vs,23.09.2023
yerden yüksek araçların lastik tabanı genellikle başlıyor fabrikasyondan uzaklaşmadan geçiş yapsak viraj performansının getirisine değer mi bilemiyoruz,23.09.2023
sadece geniş ebat değil yanak inceldikçe konfor azalır viraj performansı artar bir lastik performansı arttırır konfor azalır açıkcası kuzey marmarada girdiğim virajlarda korkutmadı yol güzel virajlar keskin değil yerden yükseklik konfor torsiyon üçlüsünde bence çokta viraj performansı aramamak lazım aile sakin kullanım aracı olarak görüyorum ben,23.09.2023
kesinlikle spor görünse tam bir aile genişlikte lastik amaçla kullanılırsa kullanılsın araçta komik duruyor kurtarır bilmiyorum aracın hakkı mesela,23.09.2023
görsel olarak sizin öyle geometrik olarak araç tasarlanırken ebatlara göre tasarlandığını sanmıyorum maksimum önerilen kısmına bakmanızı öneririm üzerinde yapacağınız değişiklik aracın dengesini bozmaktan yormaktan öteye gitmez dönen kütleyi büyütmek iyi değildir bir yerden kazanç sağlarken bir yerden zarar edebilirsiniz,23.09.2023
ben donanımı eksiltilmemiş tercih ederdim yeni gelirse ozelliklerine bakip olabilir,23.09.2023
çin üretimi olduğu maalesef getirmezler getirseler bile ek vergi sebebi mantıklı bir fiyatlandırma olmaz,23.09.2023
mantikli zaman,23.09.2023
bahsettiği araç arasında bin tl var,23.09.2023
