review,date
baktığım site yanlış gösteriyormuş sanırım evet sadece üst pakette varmış üst raylar çift renk tavan kablosuz şarj hoparlör sayısı dışında bir fark yok görebildiğim kadarıyla style arasında çokta elzem değil bunlar bizim kablosuz şarj kısmı dediğiniz çözülebilir aynen fiyata profesyonel ses yalıtımı kaput ppf camlarda kaplama dahilmiş standart bayi eklentileri bugün siparişi geçeceğiz görünüyor teşekkürler yorumunuz,09.09.2023
bayi profesyonel ses yalıtımıdamı yapıyormuş şaşırtıcı,09.09.2023
şekilde belirtildi evet bugün siparişi geçtik bakalım hayırlısıyla,09.09.2023
bayi fiyatının üzerine extra isterken cam filmi seramik kaplama deri koltuk ses yalıtımı vs yaparak satıyorlar bunlar ben aldığımda tl isteniyordu şimdi çıkmış anladığım kadarıyla,09.09.2023
ben üst paket style bekliyordum aylarca bekledim sıra gelmedi şansa advance boşa çıktı bir adet fırsatı kaçırmadım iyi almışım yüzde zam yedi araç,09.09.2023
iyice işin suyunu çıkarttılar neyse hayırlı olsun dolareuro bugun atağa geçtiği kısa sürede tekrar bir zam gelecektir,09.09.2023
telefon kablosuz şarj pedi geçiyor belli bir markası yok uzakdoğu işi performansı güzel tek sorun bizim arabalarda bölüme birebir oturmuyor keserek dikey koydum sağ tarafı boş kaldığı çukura yokuşa girerseniz telefon şarjı kesiyor üstünden kayıyor otoban düz yolda problem yok,09.09.2023
fark alıyorlar pes,09.09.2023
evet ancak dolaştığımız bayilerde insaflısı buydu sanırım mercte gla baktık online satıyor bottan almak imkansız audi neredeyse koyuyor üzerine bayi ay min peugeot kasımdan erken olmaz dedi wv troc üzeri fiyat verdi aydan erken değildi toyota bomboş sıfır araç komik kısmı bayide satış temsilcisinin fatura farkından dolayı kısmı elden alıyoruz falan ayağı yapıp kıvranması tertemiz geçiriyoruz diyemiyor yine sahibinden piyasasının altı aşağı yukarı,09.09.2023
yüzde zam yemiş milyona yolculuk başlamış,09.09.2023
arabanın bir donanımında yok böyle bir özellik yüzden mümkün değil geliyor bana,26.08.2023
merhaba kulakçıklar zaten rejeneratif frenin gücünü ayarlamak var vitesle ilgisi yok kulakçıkların motor freni düşünün ben yokuş gördükçe arttırıyorum düz yolda şiddetini azaltıyorum kaldı araç cvt şanzımanlı öyle bir geçişi yok,26.08.2023
ender bey direksiyonun arkasındaki kulakçıklar diğer arabalarda olduğu vites geçişi değil rejenaratif frenin gücünü kullanarak pili dolduruyoruz arabada frenin gücünü arttırmak azaltmak varlar eski sistemdeki motor freni frene sık basmayın an ufak frencikler yaparak pilin seviyesini yüksek tutun elektrikli hybrid araçlarda genelde böyle bir sistem oluyor mesela b vitesi uzun rampalarda frenin gücünü üst düzeyde tutarak pilin dolmasına fren pedalını kullanmanıza destek sağlıyor tek pedalla neredeyse yokuşları inmek mümkün oluyor ayağınızı gazdan çektiğiniz anda araç kendi kendine gaz keserek fren yapıyor pratik olarak böyle görebilirsiniz bunu hız göstergesinin altında vites konumunu gördüğünüz alandaki oklar frenin gücünü ayarlıyor kulakçıklarla vites geçişi yapmıyorsunuz lakin arabada standart vites aralıkları yok kulakçıklar vites atmak değil diğer araçlarda olduğu onları fren yerine kullanmaya başlarsanız araç hızlı pil dolduracağından yakıt tüketiminiz düşer fren balatanızın ömrü diğer araçlara göre uzar arabayı sürekli b vitesinde kullanırsanız lastikleri yersiniz kullanım kılavuzunda belirtmişler,26.08.2023
ddeki maksimum bdeki maksimum aynı burada önemli fark bde açık kalıyor rejanaratif fren d konumunda araba belli bir zaman gaz tepkisinden sonra sıfırlıyor tekerler zarar görmesin özellikle yazılmış buradaki fren fren balatası olmuyor elektrik motorunun bir nevi tersine dönmesi oluyor sayede güç geri kazanılıyor bunu bir oyun haline getirirseniz bence kullanımı eğlenceli,26.08.2023
selamlar arkadaşlar konudan ender kullanıcı adlı arkadaş sayesinde el frenini otomatik olarak kaldırmayı hallettik kablosuz car play zaten açıktı kablosuz android autoyu açtık ancak olmadı telefon samsung eski kaldı bilemedim olmadı iphoneda denediğimde kablosuz car play çalıştıbugün aracı yıkadık arabaya dair kötü nedir deseler herhalde iç kapı eşiği derim maşallah pisliği çamuru çekmiş bir yukarıda arkadaşın bahsettiği radyo arama durumu babam haber kanallarını kaydetmiş ben kullandığımda manuel olarak müzik kanalı aramak çileye dönüşüyorbabama sizlerin sayesinde yokuş aşağı giderken b kulakçıklarla motor freni yapmayı öğrettim biraz sert agresif kullanıyor buna rağmen ortalaması i̇stanbul lere kadar düşmüşhepinize tekrardan ayrı ayı teşekkür ederim,26.08.2023
rs turbo,02.09.2023
merhaba arkadaşlar bakımı cuma gününe randevu aldım ayışığı hondadan bakalım neler yapılacak araç ayımıza giriyoruz gayet mutluyum sayesinde ciddi bir yakıt ekonomim oldu performanslı kullanımına alıştım bir dizel araca bindiğinizde hissediyorsunuz performansı,02.09.2023
bakalım bakımı fiyat istenecek varmı zamanda şikayetten dolayı bakılsın istediğiniz yerleri vsvs,02.09.2023
sorarım tabii ben şikayetçiyim ayvalıka uzun yola gittim rezil oldu yine fiyata bakacağım,02.09.2023
merhaba lira fiyat çıkıyor bakıma çamur meselesinden şikayetçi müşteri varmış fabrikadan bir çözüm aksesuar düşünüyorlarmış,02.09.2023
arka sileceklerin çalışması dünyadaki arabada var hemen hemen silecekler çalışıyorsa arka silecekler geri vitese aldığınızda çalışır,19.08.2023
model sanmıyorum üst donanımda menüde dahi ayak hareketiyle bagaj açma var,19.08.2023
model style paket alarak aranıza dahil oldum alış amacım tamamen şehir içi kullanmak evin ikinci arabası olduğu aracı i̇stanbuldan teslim alıp ankaraya getirdim tam düşündüğüm şehirler arası yolda tatmini düşük ancak şehir içinde mükemmel iş çıkarıyor görüş açısı sessizliği yakıt ekonomisi donanımı tam bir aile arabası sakin kullanmayı alışkanlık haline getirmiş biriyseniz seveceksiniz henüz menülerine hakim değilim genel sorularınız varsa yanıtlayabilirim,26.08.2023
hayirli olsun arkadaşım kaça aldiniz i̇kimizde ankara dayiz ikimizde farkli şehirlerden alabildik ankara daki iki honda bayisinde bulunmuyor aylarca bekledim maalesef gene gidip bursadan almistim genede elegance paket alabildim,26.08.2023
açıkçası ankara bayilerine sormadım i̇stanbuldaki bir tanıdık aracılığıyla liste fiyatından aldım fiyatların üzerinde rakamlar telafuz ediliyor bayi tarafından style paket özellikle gelmişgelecek arada gündür araçla toplam km sıkışık trafikte işe git gel yaptım yakıt tüketimi var bedava geziyorum hissi uyandırıyor hibrid kullanımına biraz adapte olunca tüketimin aşağı geleceğini düşünüyorum,26.08.2023
benim işyeri balgatta ev gopta bizim tüketim yokuşlardan artıyor yoksa araçla lt tüketim kolay yakalanır araç günışığı beyazı,26.08.2023
ses rahatsız edici diyemem sadece bataryadan benzin tüketimine geçerken ilk anda uğultulu yokuşta hafif bir zorlanma hissediliyor basınca gidecek ben pek zorlamıyorum şimdilik,26.08.2023
bende böyle arada bilmiyorum atak sessiz ben alıştım yakıt tüketimim düştü pili kullanmayı öğrendiğim içinhatta econ modundan bile çıkmaz oldum oradaki performansı bile yeterli geliyor alışılagelmiş bir araba değil hakikaten beri dizel manuel arabalar kullandıktan sonra çağ atladım sanırım çağa yeni alıştım şimdi seviyorum aracımı,26.08.2023
havalar soğudu aralar gene yakabilir alıştıkca güzel araç,26.08.2023
araç sahibi henüz türkiye genelinde araç yok araç satış rakamlarına bakarsanız honda ciddi bir stok sorunu var,26.08.2023
yine zam gelmiş araçlarımıza,26.08.2023
araç stoklarda sayıca görünüyor sürekli fiyat yükseliyor özellikle style paket sınırlı geliyormuş sıkıntı bayilerin işine geliyor fiyat yükseldikçe üzerine koyacakları tutarları yükseltiyorlar,26.08.2023
ufak bir güncelleme yazayım bari i̇lginç bir şekilde ses bir tık iyi geliyor bir burn in süresi mi vardı sistemin bilmiyorum hala iyi değil fiyata göre arabayı sürekli ecoda kullanıyorum yakıt tüketimim kuruş lira arasında km başına inanılmaz bir i̇stanbul şartlarında kulakçıkla frenleme yapmaya b vitesine alıştım spor moduna ihtiyacım olunca alıyorum sollamalarda vs anında değiştiriyorum modu vites atar keyifli ivmeleniyor açıkçası sporda kullanmanın mantığı yok spor moduna ecodan geçmek acayip bir his park sensörleri hassas pek dar sokakta vs kapatıyorum artık beni panik ettiriyorlar yoksa sonuçta ani frenleme çalışıyor kamerası yeterli hala ön kamerayı fiyat seviyelerinde arıyorum arabanın yalıtımı fazla iyi motorları vs duymuyorum bazen i̇stanbulda kuryeler yüzden birazcık sıkıntı oluyor allahtan aynalar dev bir i̇stanbul problemim kediler araç ev olarak yol aldığında çıkardığı ses güçlü değil kediler kaçmıyorlar teyzeler amcalar duymuyorlar otomatik bagaj peugeot hareket edince kapanmıyordu hondada kapanıyor avmlerde işime yarıyor açıkçası araçtan uzaklaşınca bagajı kapat tuşu arabayı kitlemiyor dünyanın gereksiz fonksiyonu yüzden,26.08.2023
demek donanım seviyesinde yok bende tam olarak menüde durum böyle,19.08.2023
elegance paket icerikte otomatik katlanir yan ayna ozelligi var yaziyor aslinda resime gitmek tıklayın,19.08.2023
evet tusla kapaniyor motoru var bence sistemde hazir gene kablosuz android baglantisini iptal ettikleri buda kapali yapmislar yazilimsal,19.08.2023
motorunu koyduğu şeyi açmaması saçma ben anlamıyorum artık gerçekten otomotiv sektörünü koltuk ısıtmayı parayla satmak bisey sanırım artık yerde olduğu sanayide yazılımcı gerekecek,19.08.2023
civic forumunu okuyorum ben güzel bir arka kapı bulursam haber edeceğim i̇nternet browser yükleyen olmuş eski ekrana güzel olur browser video desteği,19.08.2023
android auto sikinti yok sey geliyor benim iphone kullananlar icin sıkıntı direk cihaz ekraninda olsa güzel olurdu tabiki,19.08.2023
ben iphone kullanıyorum internet browser olsa büyük ekranda güzel olur çözünürlük fena değil,19.08.2023
bakalım inşllh bir çözüm çıkarhayırlı cumalar olsun,19.08.2023
selamlar arkadaşlararaç kullanım klavuzunu araca indirebiliyoruz menulerde var yüklü değil diyor,19.08.2023
sol kadranda menzil bölümünde varolan benzinle kaç km gideceği yazıyor,19.08.2023
merhabalar artık kısa kısa notlarımı yazayım ses kalitesi eq ayarlarını sonunda dengeledim tizleri orta bas benim iyi çalışıyor son ufak dokunuş iphonenun kendi eq ayarlarını küçük hoparlör olarak ayarlamak oldu arabanın sonradan açılıyor hissi kesinlikle pille ilgili araçta olabildiğince pili dolu tutmak önemli pil dolarsa yokuşta arkasında araba bırakmıyor yüzden sürekli rejenerasyon pili doldurmak önemli kulakçıklarla gitmeyi öğrenmeniz motor frenini sürekli aktif bir şekilde yapabileceğiniz birazcık sert kullanımı gündelik kullanıma dahil etmek lazım bildiğim güzergahlarda mesela yokuş varsa yokuş öncesinde hafif sert frenli bir kullanım yapınca pil yokuşun sonuna kadar arabayı adeta itiyor tork müthiş oluyor uzun yokuşta maalesef yapacak bişey yok bir araba geçerli malum yakıt tüketimi odağı var kullanım özelliklerinden dolayı alışıldığı anda araç keyifli hale geliyor pil doluysa arabanın maksimum torkta hala hızlandığını görmek keyifli hale geliyor yüzden pili sürekli görmek lazım ben kadranın dijital kısmına sebeple pil göstergesini aldım bakmak lazım ustalaşmak pil arabanın neredeyse herşeyi sonuçta benzinli motor bile pilli motoru çeviriyor sonuçta doğrudan aktarma yapmıyor sebeple klasik şanzıman yok alıştıkça tüketim azalıyor hatta spor modda tüketiyor fazla fren yaptığı ben yoğun trafikte ecoya geçiyorum rejenerasyon hayati dediğim yüzden fren yapmamak lazım balata kalmaz yoksa yüzden b vitesi kulakçıklar donanımlar önemli bir nokta var lastikler muhtemelen araba hızlı lastik eskitecek göz önünde bulundurmak lazım malum lastik fiyatları diğer elektrikli hybrid arabalarda aynı sorun vardır düşünüyorum bir başka arabaya geçince ekranın kalitesi anlaşıyor sadelikte kayboluyormuş ekranı gerçekten iyi tepki süreleri müthiş yol bilgisayarını kişiselleştirebilirsiniz benzin aldıkça resetle dedim ben trip a trip bde kontaktan sonra resetlemede,19.08.2023
herkese selamlarben aracın advance paketini yeni almış olarak aranizdayım i̇stanbul sehir içindeki yakıt tuketimimim gerçekten iyi arasında gidip geliyorum i̇lk uzun yol deneyimimi dün yaptım adaptive hız sabitleyici şerit takibi adeta otonom sürüş hissi veriyor bunu sevdim sevmediğim bildiğiniz adaptive öndeki araca göre hızını ayarlıyor örneğin ye ayarladiniz öndeki arac yavasladikca araciniz lere düştü şerit degistirip önünüz boşalınca gayet tabii hızı istenen seviyeye artırıyor fakat bunu gürültülü yapıyor cidden gürültülü ani ses değişikliği rahatsiz edici benim icin i̇kinci eksik gördüğüm konu sifirlamadikca aracı çalıştırdığım andan itibaren kaç km gitmişim bilgisi araci çalıştırdım a dan b ye gittim kac km gittim göremiyorum basit yol bilgisayari verisi olmalı sanıyorum üçüncü eksik doğrusu hayal kırıklığım honda kızgınlığım ayakla bagaj açma donanımının aracın elektrikli bagaj olan modellerinde standart olmasına rağmen aracımda olmaması araç ekranında donanımı açıp kapayabiliyorum fakat uygulayamiyorum sorduğumda kasım sonrasi gelen araçlarda çip krizinden dolayı bunu cikarmislar cevabı oldu kitabinda var donaniminda var sitesinde var araçta yazık yok yukarıdaki diğer yorumlara katılıyorum araç ilk çalıştırmada motor soğukken sessiz çalışıyor fakat motorun kendini ısıtması pili şarj etme egiliminden dolayı dakika yoğun bağırma sesi geliyor ortalama tüketim lardan başlıyor tabiki kullandıkça seviyelerine düşüyor fakat hybrid bir aracın elektrikle başlangıç yapması sonrasi kadar bağırması beni mutsuz ediyor arada kötü şeyler soylemeyeyim ilk uzun yolculuğumdaki yakıt ortalamam keyifli bir sürüş olduğunu soyleyebilirim,19.08.2023
bagaj işi dünyada böyle maalesef menülerde bile var çip yok ben yüzden sene içinde çıkma sonradan ilave yakınlık sensörü koyulabilir düşünüyorum kesin hattı yeri hazırdır var arabanın büyük sorunu sessiz olması ses ani çıkınca tırmalayıcı oluyor alışmak gerek yol bilgisayarı kolay burada şikayet geldi anlamadım ana ekrandan istediğiniz veriyi değiştirebilirsiniz ab arası olur benzin aldıkça olur tam menüyü araca geçince yazarım,19.08.2023
bunu denemek ısterım zira spor modda pek adam akıllı kullanmadım,19.08.2023
bence grupta kalalım aracın malum stok problemi var zaten kişiyiz baska grupta dağılmayalım bence şimdi geleyim paylaşımlarıma şimdi işin güzel tarafı iki kişi gayet torklu dizel otomobillerden geçmişiz hissiyatımız bence aynı bir anda başka bir araç kullanır olduk torku kaybetmek üzücü kazanımlar var mesela babamın bir peugeot var evet tork yüksek traktör geliyor artık takdir edersiniz kötü bir araba değil bende aynı yağ gerektiriyor sesler var pedallar tarafında özellikle ilk başta motor elektrikli çalıştığı çoğu zaman duyuluyor i̇lk kalkışta kmde araba beni tedirgin edecek kadar hızlı ben ehliyetimi aldım kafa olarak eski şoförüm bundan önce iki arabam fiat sonrasında manuel vites arabalardı ben devir saatine bakıp aracın gücünü tartmak dinlemek istiyorum hız göstergesine bakmam bile öyle diyeyim araba benim geleneksel akışkanlarımdan dolayı beni tedirgin ediyor bazen yok yere kendimi şehir içinde giderken buluyorum mesela öyle atik öyle hızlı performans şehirlerarası yolda yokuşa gelince beklenti arttığı kayboluyor üzüyor yoğun bir ses azalan bir çekiş kullanmayı henüz çözemedik bilemiyorum ses sistemi benim arabamda hoparlör var buna rağmen bence vasat i̇ngilizce türkçe kullanım kılavuzunu okudum lakin honda servislerinin personellerinin altyapısına güvenmiyorum buradan öğrendiklerimi paylaşayım kadrandaki ekran türkçe yapılabiliyor detaylı menüyü hatırlayamıyorum ana ekrandan değişiyor yan aynalar park edilirken aşağı doğru eğiliyor otomatik olarak bunun tuşu r tarafında bırakmak lazım arabanın otomatik el freni tam anlamıyla aktif bir şekilde gelmedi fabrikadan bana şöyle otomatik çekmiyordu bunu vitesi p moduna alarak tuşa iki saniye basılı tutarak açabilirsiniz sağ arka yolcu koltuğundaki boşluk hava kanalıymış kesinlikle önünü kapatmamak gerekiyor ana menude bagajı ayakla açma var software altyapısı hazır bence döşemesi vardır proximity sensor cipini ilerde çıkma vs bulabiliriz bence dünyada yeni satılan hrv ehev modellerinde su an çip yok araba avrupa ülkelerinde honda hrv asya japonyada vezel olarak satılıyor yurtdışından bir parça bakmak hakkında okumak isterseniz bilginiz olsun kasa amerikada satışa çıkmadı çıkmayacak orada hrv bambaşka arabayı spor modda kullanmak yakıt tüketimini etkilemiyor bence keyifli özellikle benim dizel sonrası kullananlar sevecektir kesinlikle kullandığım yakan araç benzin deposu küçük bana göre biraz büyük olabilirdi rejeneratif frenle neredeyse tek pedal sürebilirsiniz kulakçıkları iyi ayarlamak lazım otomatik uzun far desteği koşullarda sizden emir bekliyor bir kere uzun yakıp söndürünce devreye giriyor bazen araba japon malı bana fiat kullanicisiydim malum bir ömür seninleyim hissi veriyor aksam oldukça kaliteli katlanır koltuk muazzam ben kadar akıllıca bir çözüm görmedim bagajı açmıyorum bile tasarımı yaptıysa arabalarda standart olmalı kamyonet mal taşıyorum resmen şerit takibi vs muazzam çalışıyor kesinlikle yokuş meselesinde aracı baymama işini öğrenebilirsem bunun dışında aşırı memnunum i̇lk kalkış trafik hele spor modunda oldukça güzel,19.08.2023
aynaların kapanması araba p konumundayken ana ekrandaki araç ayarları menüsüne bakmanız lazım orada ayarı var açmak gerekebilir,19.08.2023
ayarin resmini atarmisnizibu arada grup kuralim derken sanirim whtspp kuru kuralim denmek istendi,19.08.2023
olabilir benim advance bende oluyor arabaya geçtiğimde fotoğraf atacağım,19.08.2023
bunu asla kapatmıyoruz yüzden honda sol tarafa fiziksel tuş koymuş bence güvenli bir kere görmediğim bir saksıdan korudu arabayi park ederken mesela şehirler böyle olunca arabanın kafası karışıyor haliyle düzen yok bisey yok şerit çizgileriyle ilgili ben kapatacağım zaman hemen tuşa basıyorum,19.08.2023
genel olarak sürüş tekniği olarak hibrit bir araç kullandığımızı unutmamak lazım yakıt tasarrufu temelli bir araç nihayetinde ancak şunu belirtmek isterim muadili hibrit araçlar arasında ivmelenme noktasında oldukça başarılı bunun önce belirttiğim üzere spor moduna geçmelisiniz gaz pedelaının tepkimesi ciddi manada değişiyor eco mod kontrollü bir gaz pedalı sunuyor hatta eco modda pedalın ortasına geldiğinizde bile gazı hantal bir şekilde alıyor bilinçli olarak böyle ayarlanmış performans isteyenler kesinlikle bir km spor modda kullansınlar araç şehir içi durkalk şeklinde kullanımda asıl tasarrufunu ortaya çıkarıyor buna alışmak sol gösterge panelinde ibre şeklinde gösterilen seçeneği değil içten yanmalı motor batarya dolumunu gösteren paneli kullanmanızı tavsiye ederim ayrıca direksiyon arkasındaki kulakçıkları oldukça sık kullanmaya başladım gerçekten gerek frenleme noktasında gerekse batarya dolumuna etkisi bakımından güzel bir sistem ayrıca fren pedalını kullandırdığı balata disklerinde ömrünü arttırıyor yokuş inerken ileride frenleme gerektiğini gördüğüm anlarda kullanıyorum derece derece etkisi artıryor biraz tır şoförlüğü deneyimi katıyor ayrı bir grup kurulması derken facebook grubundan bahsetmiştim görsel yedek parça link paylaşımı bakımından faydalı olur kanımca buranın fazla aktif olması gerekiyor aracın bulunurluğu olduğundan paylaşım kısıtlı oluyor kardeşi konumundaki corolla cross hybrit başlığını takip etmenizi öneririm özellikle hibrit çalışma mantığı bakımından önemli bilgiler mevcut,19.08.2023
alışıyoruz zamanla ben tek pedal sürüse epey alıştım gerçekten önemli araba özellikle trafik hafiflediğinde sürekli spor modda bende yokuş dışında performanslı üstelik i̇vmelenmesi bence cok başarılı hatta dizelden sonra sessiz vitessiz olduğu tehlikeli bile anlamıyorum bazen hızımı oluyorsa yokuşta beklentiyi vermiyor diyelim yoksa atik,19.08.2023
sizin donanım seviyesinde yok maalesef kapanan ayna ben şimdi baktım,19.08.2023
bence donanim ilgisi yoktur yazilimla alakalidir acilabilir sanıyorum,19.08.2023
ben arabaya geçince unutuyorum yarına bakayım tekrardan menüye isterseniz,19.08.2023
i̇yi olur,19.08.2023
unutmayın hocam,19.08.2023
merhaba şimdi arabaya geçtim yolluyorum sırasıyla resime gitmek tıklayın resime gitmek tıklayın resime gitmek tıklayın,19.08.2023
resime gitmek tıklayın resime gitmek tıklayın,19.08.2023
dün advance paketini aldım bir yerde araçla ilgili yorum vs yok merak ettiğiniz şeyler varsa cevaplarım selamlar,29.07.2023
hocam hayırlı olsun bende maalesef bulabildiğim ilk araci elegance paketini satin aldımnasil olk izlenimleriniz,29.07.2023
sağolun size hayırlı olsun model crvden geçiş yaptım i̇lk izlenimlerim olumlu crvye oranla tabi iç hacim dar boy yükseklik kısa bunu hemen hissettiriyor koltuk ayarının manuel olması ayıp kablosuz telefon şarjı standart olmalıydı vites körüğü yerine şık bir detay olabilirdi müzik sistemi bir tık iyi olabilirdi bunların dışında kullanım keyifli ortalamada km yakması süper,29.07.2023
araçlara ara zam gelmiş zaten ötv indirim bekleyenlere inat aralıkta tekrar zam gelecek ocakta büyük zam gelecek araç yok bulmak piyango bayiler zamlı fiyatın üstüne tl extra paket koymadan satmıyor almayı düşünen varsa bilgisi olsun,29.07.2023
bende model jetta dan geciyorum ilk otomatik vites kullanacagimbursadan satin aldim uzun yolda eco modda kullanarak geldim saatlik durumda hizla geldim yanliz soyle bir durumu var jetta disel arkamdan sellktor yapana kok sokturur nasar giderdim aracta onu yapamadim tek canimi sikan kismi birde otomatik vitese alisma durumu paket olarak bos deniyor cidden dolu paket olmus hatta bazi katalog bilgileri hatali mesela akilli hiz sabitleme yok yazıyordu uzun yolda cok denedim bariz sekilde akilli hiz sabitlemesi mevcutarka tarafa usb koymamalari cok sacma bagajin elektriksiz olmasi saçma araci kapttigimda aynalarin otomatik kapanmasini bulamadim ille aractan inerken kendimmi ice kapatmaliym,29.07.2023
evet araç üstünde zorlanıyor şehir içi konforlu advance pakette bagaj elektrikli aynalar arabadan inip kolun üzerindeki tırtıklı bölüme dokununca kapılarla beraber otomatik kapanıyor,29.07.2023
merhaba üst paket olmuş fiyatı araçtan haberi olan herhangi bir bayide bulabilen var,12.08.2023
aracı kapatıp anahtarlar cebinizde çıktıktan sonra şoför ön yolcu kapısı üzerindeki tırtıklı bölüme hafif dokunduğunuzda kapıları kilitleyip aynaları kapatıyor aynı şekilde anahtar cebinizde çantanızdayken ön kapı kulplarının içinden tutunca kapıları aynaları açıyor genel olarak anahtarsız giriş kilitleme şekilde oluyor çoğu araçlarda,12.08.2023
ben kullanıyorum bir kullanıcı grubu oluşturabiliriz şehirlerarası maalesef biraz torksuz kalıyor cvtye alışmadığım içindir beygir gücü yüksek özellikle şehir içi yakıt tüketimi donanım seviyesi işçilik muazzam sorularınız olursa yardımcı olabilirim yaptık bile kendisiyle,19.08.2023
evet araçtan bende var orada demek istediğim araçtan çıktıktan sonra anahtar cebinizde çantanızdayken yanınızdayken anahtardan basmadan kapı kolunun üzerindeki tırtıklı alana hafif dokununca kapılar kilitleniyor aynalar kapanıyor aynı şekilde kapının tutma kulbuna içten dokununca açma hareketi yapmadan kapılar aynalar açılıyor,19.08.2023
kesinlikle grup oluşturulmalı ben km yaptım aracın performansından memnun olmayanlar km kadar sadece spor modda kullanmalarını tavsiye ederim cidddi anlamda etkiliyor çekişi,19.08.2023
