review,date
evet hocam matrix uzun far asistaninin gelismis hali perdeleyerek acar uzunlari sol seritteyseniz sag seridi aydinlatir uzunlarla mesela karsidan gelenin ondekinin gozlerini almazhocam serit takip kamerasi olmadigi surece iq light farlar normal calisir matrix olmasi icin kamera sart,04.10.2023
evet hocam standart fardan farki yokşerit takip asistani uzun far asistaniiq varsa matrixtabela okuma asistani,04.10.2023
teşekkürler öyle imiş teyit ettim,05.10.2023
kullandıkça yumuşuyor hocam aracı ilk aldığımda korna bende sertti kısa basamıyordum yaklaşık ay oldu sanırım baya bir yumuşadı kısa dütler yapabilmeye başladım direksiyonun sertliğide yumuşadı baya bir yağ olmaya başladı tahminen seneye kaymak olur toplaması vs,06.10.2023
hiz sabitlemeserit takiptabel okumauzun far asistani yapilir,06.10.2023
etkili kullanmayi bilirseniz ciddi yakit dusuruyor lik tiguanimin uzun donem ortalamasi du millet larda gezerken,30.09.2023
resime gitmek tıklayın iki yerde dip gaz yapip kmhden ciktim ona ragmen kisa sureli yolculugum serbest surus modu olsa leri rahat gorurum serbest surus modunu efektif kullanmayi bilen biraz trafigi takip eden icin ciddi yakit tasarrufu saglaniyor hocam,30.09.2023
gelmez hocam,02.10.2023
resime gitmek tıklayın,02.10.2023
selamlar i̇ki mod yazık aynı değildir şöyle anlatayim motor hareket halindeyken durmaması gerekir bunun zaman minimum dönme hızı olan rölanti hızında araçtan araca değişir ortalama devirdakikadır motorun dönmesi gerekmektedir hareket halindeyken aracın vitesini boşa alırsanız aracınız motorunuzun dönüşünü durdurmamak aracınız yakıt tüketmeye devam eder aynı şekilde aracınız hareket ederken örneğin yokuş aşağı giderken aracınız viteste gaza basmadan devam ederseniz aracınız kompresör modunda devam eder aracınızın motorunu döndüren kuvvet tekerleklerinizden gelen hızla iletilen güçtür böylelikle aracınız yakıt tüketmeden rölanti devrine kadar şekilde devam eder rölanti devrine yaklaşırsanız belli bir süre sonra aracın hızı motoru rölantide tutmaya yetmeyeceği araç tekrar yakıt yakarak kendini rölanti devir sayısında tutmaya çalışacaktır,02.10.2023
rline paketini artık gözünüzde pek büyütmeyin bence,02.10.2023
hocam acc serit takip opsiyon turkiyede hangi paket olursa olsun ben orjinal olarak yapiyorum yaptigim troc sayisi gecti,02.10.2023
ben bunu deniyorum işıklara doğru ayağı çekiyorum kendi gidiyor fren yapıncada yakıt iyice düşüyor durmak gazdan hemen frene basarsanız motor içinde fazladan yakıt yanıyor frenlemeyi yavaşlamayı zamana yayarsanız tüketim düşüyor çift silindir kapama özelliğini ekrana açın size gösterecektir,02.10.2023
ekran ayarlarından çift silindir kapama özelliğini ekrana yansıtın aşırı güç istemediğiniz zaman yazı çıkıyor,02.10.2023
ben gizli özellikten bunu açtım youtubeda gördüğüm olmadı videoda harita birlikte gideceğim yolu gösteriyor bildiğin map ekranını kadrana çıkarıyor gibiydi an sadece sıradaki işlem onu gösteriyor kocaman bir sağa kıvrılan ok sonra sağa dön yazısı gibipekte matah bir olmadı,02.10.2023
bizim araçların sevmediğim özelliği piyano black olayı i̇ç dizaynda bile hoş değil bence muhtemelen ilk yıkamacıya verdiğimde kullanacağı bez sebebiyle mikro çiziklerle dolacak göze batacak i̇ç taraf ekran koruyucu şeffaf bantlar buldum ali expreste pahalı geldibir önerim yok muhtemelen normal siyah bir boya yapılması gerekecek üstüne yapabilirlerse vernik çekip parlatmayı deneyebilirler,02.10.2023
merhabalar model t roc style aracına sahibim aracımda orijinal apple kablo var şarj konusunda hiçbir sekilde bağlantı sıkıntısı yaşamamama rağmen apple car play e bir türlü bağlanamıyorum kabloyu tak çıkar ters cevir arada geliyor ufak bi temasta gidiyor bazen bir sıkıntı oluyor bazen asla bağlanmıyor kablosuz bağlama cihazlarını düşündüm fakat konuştuğum satıcılarda bağlanma sıkıntı yaşıyorsanız çözemeyebilirsiniz dendi kablodan dolayı olduğunu düşünmüyorum orijinal şarja takınca asla kopma yapmıyor sorun nedir öneririsiniz,30.09.2023
başka kablo deneyinayni sorun devam ederse aractaki type c sokette sikinti vardır servise gidin,30.09.2023
normal bir elektrikciye mi gitsem bi yoksa sokette boşu boşuna bide servise gitmiyim,30.09.2023
aynı sesi km araçta bende alıyorum servise götürdüm yalıtımı güçlendirdik dediler aynen devam ediyor tekrar götüreceğim aşırı rahatsız ediyor beni,30.09.2023
selamlararaç modelse garantisi devam ediyordur zaten yetkili servise gidip garanti kapsamında tamirinideğişimini isteyin,30.09.2023
sıklıkla serbest sürüş modunu kullandığım kısa mesafe değer resime gitmek tıklayın,30.09.2023
tabiki olmama ihtimali var hepsinde yok cunku,30.09.2023
vardir,30.09.2023
adaptif olayını yazanda bendim araç rahat seyir halinde iken gaz pedalına hafifçe dokunup bırakın araç kavramayı ayırıp rahat şekilde hareket edecektir serbest modda devdk motor çalışıyor şekilde benzin harcıyor bilmiyorum tüketim görünmüyor çokta anlamıyorum,30.09.2023
sanirim bahsettiginiz modellerden sonra olmuyordu yine oyle demisti cunku tiguandan alisigim serbest surus moduna bunda asla olmuyor keske olsa cok isterdim,30.09.2023
diyor kiserbest sürüş modu aracın kinetik enerjisinin iyi değerlendirilmesine yardımcı olurbunun yüksüz bir sürüş durumunda ayak gaz pedalından çekilmiş motor şanzıman otomatik olarak ayrılır motor rölanti devrinde tutulur araç sayede uzun bir mesafeyi sahip olduğu kinetik enerji boş olarak aşabilir mesafeyi kat ederken fazladan yakıt tüketimine ihtiyaç duymazserbest sürüş sırasındaki tüketim avantajı aracın kinetik enerjisinin sadece lastiklerin havanın sürtünmesinin aşılması kullanılmasında artık motorun yüksek devir sayılarındaki çekişi kullanılmamasında yatmaktadır sürücü frene basarak bir yavaşlama talebinde bulunduğunda motorun gaz kesme özelliğinin cutoff değerlendirilmesi motor şanzıman yeniden bağlanır yakıt enjeksiyonu tamamen kesilir esnada motor frenleme etkisi aracın boşta süzülme mesafesini kısaltır etkiyi arttırmak alternatif olarak direksiyon üzerinde bulunan vites küçültme tuşu kullanılabilirsağlanan tasarruf yakl km üzerinde olabilmektedir fonksiyonun verimliliği öngörülü bir sürüş tarzına bağlıdır sürücü kısa bir alışma süresinden sonra aracının uzun bir mesafede kayarak durmasına alışır örneğin şehir girişlerinde sezgisel olarak ayağını gazdan erken çekerek sistemin tasarruf potansiyelinden tam olarak yararlanırugarb,30.09.2023
benim model trocumda böyle bir özellik yok dir bende uzun yol yelken moduna geçmedi,30.09.2023
araç aynı değil benim eski capturda benzer sorunu yaşamıştım tabii ses aynı bahsettiğiniz ses mi bilmiyorum yavaş hızlarda yavaşlarken örneğin parkederken gelen bir sesdi servis balataları değiştirelim ayar yapalım vs demişti bir yaptırmamıştımsonra yıllık bakım bosch car servise götürdüğümde ustaya söyledim böyle böyle durum yaşlarında bir delikanlı gelip tekerlekleri söküp balataları ilginç bir aletle temizledi elektrik süpürgesi ucunda fırça var yağ benzeri bir sıvı püskürtüyor sürekli bununla güzelce temizledi sonra gerçekten ses kalmadı balatalarda içlere kadar giren toz çamur vb yüzündenmiş kendi yetkili servisine yap desem balataları değiştirecekti tümden,23.09.2023
ben başta kulaklarım çınlıyor sandım başka kişiler aynı sesi duyuyor uzun uzun bir bipleme çınlama arası ses fakat alcak tonda sistem check etme sesi,23.09.2023
yokuş yukarı durumlarda turbo devreye giriyor ince tiz bir sesi var biplemeye benzer bir ses ses olabilir duyduğunuız ilginçtir bahsi geçen ses ses benim hoşuma gidiyor motorun torkunu hissediyorsunuz sesle beraber bunun dışında aracın motoru sıcakken aracı kapatın sessiz bir yerde motor kaputunu açın motora doğru eğilip dinleyin bipleyen ince tonda bir ses duyacaksınız sanırım birşeylerin soğutucusu ses fazlaysa servise gösterin normalde duyulmayacak şekilde çalışıyor soğutma bir süre sonra kapanıyor,23.09.2023
dediğinizi deneyeceğim biraz seslere karşı hassas davranıyorum sanırım teşekkür ederim,23.09.2023
troc sesli bir araç hocam bence kronik ses sorunları var sadece bahsettiğizin dışında dsg şanzımanıda sesli hafif bozuk yolda tümseklerde düşük hızda vitesler arası geçişlerde iki pencereyide açın dinlemenize gerek yok duyacaksınız zaten şanzımandan metal şangırtı sesi geliyor kişilerde benzin pompası ötüyor birde düşük hızlarda iki apartman iki araç arasından geçerken duyulan bir sürtme sesi var balata sürter tıslama sesi ayrıca jantları amortisörleri gereksiz sert olduğundan trim sesleride mevcut yılında bile şangırtı yapıyor şikayetleri yazılmış konuda sizin ses konusunda hassas bir insanım bunlardan kurtulmak üst sınıfa çıkmak lazım volvo mercedes yada gidip cvt şanzıman toyota alınabilir oda bana göre berbat bir araç sadece şanzımanı iyi ben corolladan geçtim troca geri dönermisin deseler dönmem kronik ses sorunlarına rağmen troctan aldığım motor gücü tork kaliteli sürüş keyfi toyotanın bayıldığı yokuşları keçi çıkması konular beni mutlu ediyor volvo vs üst sınıfların fiyatları uzaya çıktı şuanda rline troc sıfır fiyatı milyon milyonluk bir araçta böyle kronik ses sorunları insanı üzüyor ülkedeki araç fiyatları enflasyonda yapacak hiçbir yok,23.09.2023
aydın i̇zmir turu yapacağız acc şerit takip kablosuz şarj geri görüş kamerası isteyen varsa yazsın talep toplayalım uygun bi gün belirleyelim gelelim yapalım,23.09.2023
aydındaki takipçimizin aracına acc şerit takip montajımız resime gitmek tıklayın,23.09.2023
merhababir kaç sayfa evvel ses hakkında bilgi almak istedim benim bir iki arkadaş işittiğini söyledibir çeşit sinyal sesi ben sağ taraftan alıyorum bunu düzensiz aralıklar çıkıyor ses kimi zaman uzun süre çıkmıyor araştırma işine girmedim arızadan kaynaklı olmadığı açık arabayı sıfır km aldığımda günde vardu ses km geldiğinde serviste bir sorarım,23.09.2023
evet sistemi arada bir check ediyormuş bir sinyal sesi ben öğrenirsem paylaşırım,23.09.2023
önce soruldu bilmiyorum bir soracağım uzun süreli sürüş bilgileri belli periyotlarda sıfırlıyor ben bunu kapatabilir miyim km olsa km olsa bana uzun sürüş bilgisi vermesi,23.09.2023
orjinal kablosuz sarj montajımız resime gitmek tıklayın,30.09.2023
acc yi sonradan takdirdim model yili gizli ozellikleri actirmistim asistanlar menusunde bahsettiginiz asistan gorunmuyor acmamis demek sonradan takildigi icin mi oyle oldu dusunmustum,16.09.2023
saniye içinde öndeki araç hareket ederse otomatik dur kalk yapar sizin araç sonra gaza hafif dokunmaniz res tuşuna basmanız lazım,16.09.2023
vide hız limitleri bir menü var mesela e kadar izin ver sanıyorum fakat ben denemedim,16.09.2023
donanım olarak sinyal varsa oluyormuş sizinkini bilemiyorum rlinelar yokmuş maalesef tahminen sinyal lambalarının içi led olmalı böyle kayan şekilde sinyal düz sarı ışık görüyorsanız yoktur tahmin ediyorum,16.09.2023
zaman yoktur büyük ihtimalle iqlight opsiyon olarak var ızgaranın ortasından ışık şeridi geçen opsiyonla geliyor herhalde özellik,16.09.2023
benim farlarda iq ligth yazıyor önde kamera olmadığı muhtemelen dinamik uzun far asistanı yok gerçekten iqligth donanım yoksa normal bir far üzerine iqligth yazmışlar bilemedim satıcı bir şeyler dediydi hatırlamıyorumfakat yazılımla açılabiliyorsa ön kamerayı ben taktırırım heralde tabela tanıma şerit takip dinamik uzun far özellikler tek kameraya bakıyor verilecek paraya değebilir,16.09.2023
aynen kamera gelince dinamik uzun geliyor iqlight olduğu matris far geliyor dolayısıyla bölgesel aydınlatma dinamik aydınlatmada devreye giriyor iqlight olmasa direk komple yakıp uzunları söndürüyor kameranın algılamasına göre ben kamerayı taktırdım memnunum durumdan tavsiye ederim,16.09.2023
evet kamerayı taktıktan sonra uzun far asistanı şerit takip tabela okuma geldi bir arabayı açtığınızda farlar aşağı yukarı yapıyordu ekstradan sağdan sola bi tarama yapan bi animasyon geldi,16.09.2023
kesinlikle değer katıyor araca valla ağustos ayında vagcomcenter yaptırdım yıl garantisi var dedi arkadaşlar tl ye yapmışlardı,16.09.2023
vagcomcenter web sitesine baktım özellikler tuvturkte sorun çıkartıyormuş bilgi olarak dursunsinyallerin stop lambaları ters aynı anda yanıp sönmesisinyallerin geri vites lambaları ters aynı anda yanıp sönmesisinyallerin gündüz lambaları ters aynı anda yanıp sönmesisinyallerin sis lambaları ters aynı anda yanıp sönmesigeri vitese taktığınız zaman yanan arka sis lambasıamerikan park aktivasyonu sinyallerin sabit olarak yanmasıayna amerikan park aktivasyonu ayna sinyallerinin sabit olarak yanmasıhepsi son derece gereksiz şeyler bence işte zevler renkler,16.09.2023
yavaşlarken sesi duyuyorum yakında ilk bakıma götürdüğümde soracağım,23.09.2023
doğuşa iki götürdüm start stop benzin pompası sürtme sesinden i̇kisinde yapılmadan geri verdiler son kavga ettim telefonda bunların eline düşmeye gör mahkemeden başka çözüm kalmadı,23.09.2023
aracımı sıfır aldım ay geçti ses bendede var benim tahminim fren balataları fazla genişmi artık yada sıkıyormu bilmiyorum balata sürtüyor bence sağ sol tekerlerden geliyor frene basıyormuş tıslama sürtmesi zamanla balatayı yerse ses gider düşündüm yavaşlarken geliyor ses iki duvar vb arasından geçerken bariz belli oluyor aydır ses kesilmedi balata sürtüyorsa büyük sıkıntı özellikle benzin tüketimi açısından,23.09.2023
ben sıfır aracı alalı ay oldu sinyalsürtünme sesi yüzünden bir kere servise götürdüm test sürüşünde bir kaç gere öttü sesi duydu yakıt pompası değil bir bakalım dedi bıraktım akşamına aradılar yalıtımı güçlendirdik tekrar test ettik ses gelmiyor vs gittim aldım şuan aynı ses yine var deli olmamak işten değil,23.09.2023
golfü satıp üstüne bi ton para verip aldığım araçtaki problemlere kaliteye bak golfü bugün satsam üzerine yine aynı parayı koyardım zımbırtıyı almak sanırım,23.09.2023
selamlar bildiğim kadarıyla arttırmasını değiştiremiyoruz azından bizlere sunulan arayüzde yok aynı şekilde startstop öyle bir ayar bulunmuyor sondaki işaret önünüzdeki araç takip mesafenizi hızınıza göre korumadığınız taktirde çıkan bir işaret uyarıyor sizi kaza olabilir ani frende teşekkürler,16.09.2023
tesekkurler hocam,16.09.2023
acc ayarlarken artı eksi tuşları res set tuşları değiştiriyor hızı dün yaptım ilk öndeki araç kalkınca start stopun etkinlesmesi acc sensöründen geliyor direksiyon üzerindeki acc tuşuna basıp şalteri kapatırsanız istediğiniz şekilde davranır,16.09.2023
ayarladıktan sonra set res tuşlarına tekrar basarak indirebiliyorsunuz,16.09.2023
hocam teşekkürler set res tuşlarıyla oldu fakat adaptif kapatsam bile otomatik devreden çıkma kapanmadı,16.09.2023
bizde öyle,16.09.2023
güzel bir videoymuş fakat adam çat çat sökerken benim içim gitti şimdilik kablolar biraz meydanda olsun benim arabada sorun değil,16.09.2023
ekran görüntüsü alıp gönderirim car scannerın kendi sitesinde menüler yazıyormuş oradan bakıp şöyle iletebilirimbağlandıktan sonra önce coddingservice menüsüne giriyorsunuz bir uyarı çıkıyor bozarsanız karışmayız tama diyip devam ediyorsunuzi̇lk olarak bir yedek almak lazım backup menüsüne girin all units backup seçeneğini seçin dakika kadar sürüyor yedekleme ekranda ilerlemeyi gösteriyor bitince bir üst menüye geri dönüyoruzmotor kapalı kontak açık olmalı el freni çekili sürücü kapısı ön kaput açık olmalı yoksa değişiklikleri yaparken hata veriyor yeni değeri işleyemiyordoors locking and unlocking menüsüne girip bunun altından automatically lock car doors when key is outside of the car and all doors are closed yazısına tıklıyorsunuz enable seçiyoruz ekranda hızlı hızlı yaptığı işlemleri yazıyor eski veri okunuyor anahtar giriliyor yeni veri gönderiliyor falan sonda new value accepted successful bir yazı değişikliğin yapıldığını gösteriyoraşağıdaki kısımdaki işlemleri yaparken radyodan pıt pıt pıt garip sesler gelebilir korkmayın normalbir üst menüye çıkıp interior lights menüsüne giriyoruz iki yazıya sırayla girip enable seçiyoruz yeni verinin başarıyla uygulandığı bilgisini ambient color selection for multimedia system and dashboard colors changing with drive mode selection requires new generation bcm and can gateway software ver ambient color selection for multimedia system and dashboard colors changing with drive mode selection requires new generation bcm and can gateway software ver renkleri seçme kısmına geldik adıma colors setup dashboard and mmi colors on a color to change itburada alt alta tane sarı kutucuk göreceksiniz birine sırayla tıklayıp istediğiniz rengi seçiyorsunuz toplamda renk belirliyorsunuz siyah seçmeyin zaman sorun oluyormuşonayladığınızda verileri yazıyorbu tamam olunca ilk menüye kadar çıkıp bağlantıyı kes yapın kontağı kapatın arabadan inin anahtar yanınızda kapılar çat kilitlenecektiraraca geri binin tekrar kontağı açın multimedyaya girin ayarlar menüsünde iç aydınlatma bir menü göreceksiniz menüye girin sağ üstte otomatik yazan yere tıklayıp bunu manuel yapın ekranın altında ayarladığınız renk görünecek hangisine tıklarsanız kadran multimedya renkleri buna göre değişecektirkolay gelsin,16.09.2023
süpersiniz önce denedim kilitleme multimedya ekranı renklendirme tamam teşekkürler farklı bir ayar bulursanız yazmayı unutmayın,16.09.2023
muitimedia menüsü altında display driving school mode in mmi bir var mudur bilmiyorumya aynı menüde eco driving statistics display greenblue menu var olabilir sonrasında desteklenmiyor yazıyordu yanlış hatırlamıyorsam,16.09.2023
i̇lk etapta uygulamayı almadım backup adımımı yaptı kapı kilitlemeyi yaptı aydınlatmaya geldiğimde free olarak kadar yapabilirsin dedi ömürlük ye satın aldım uygulamayı sonrasında aydınlatmayı yaptım,16.09.2023
traffic jam assist acilmali gizli ozelliklerden,16.09.2023
hocam sellektor kolunu ileri ittirin kadrandan beyaz renk uzun far isaretinin icinde a yaziyorsa kamera vardir simge cikmiyorsa yoktur kamera,09.09.2023
bende olanı var birisinin içinde tek kart diğer kaliteli olanda kart var olduğu görülüyor plastiğinin içinden,16.09.2023
yok hocam boşa vermişsiniz parayı değil şaka şaka tam doğru olanı kart var içinde,16.09.2023
bir an tirstim,16.09.2023
bakımda servise güzergah sordum arkaya gidecek kablo aşağıdan götürmemi söylediler yukarıda hava yastıkları olduğu deözellikle bagaj kapağı geçişini görsellerle desteklemeniz değerli,16.09.2023
ben önce üst taraftan geçirdim sonra içime sinmedi söküp alt taraftan geçirdim üst tarafta gerçekten yan hava yastıkları var alt tarafta tam iki kapı ortasındaki kısım sert orada kabloyu saklayamadım dışarıdan geçirdim sonuçta pek görünmeyen bir yerbagaj tarafında kablo geçişi özel esnek borular var onları söküp takmak yemedi yan kapının üstünden geçirdiğim kabloyu bagaj kapağına bulaşmadan ortaya kadar lastik şerit altından geçirip ortaya gelince çıkartıp bagaj camına yapıştırdım kablo biraz görünür oldu göze batmıyorçok anlatamadım tabii istenirse foto çekip gönderirim,16.09.2023
evet ben acabiliyorum uzaktan baglanti,16.09.2023
ben boyumun ölçüsünü ön kamerayı sol ön a direğinden indirirken aldım tavandan direk kaplamasına geçerken yarım santim aralayabildim sadece amacım hava yastığının üzerinden geçirip açılma yönünde rahatsızlık vermemekti beceremedim ben kapı fitili içine sakladım fitili bile saca yapıştırmışlar kadar söyleyeyimarka kablo aşağıdan bir güzergah keşfi yaptım aynen b sütununun üst alt bitişleri inanılmaz sert sökülürse aynı şekilde yapışmaz korktum düzgün bir ipucu bekliyorum tabi ondan çetin bir mücadele bagaj kapağına geçişte olacak bölge kablonun dış etkilere maruz kalmaması ham son bağlantı fişlerinin görece esnek kalın bir kısım olması nedeniyle mesafesinin iyi hesaplanması gereken bir bölümbilmiyorum buradan okuduğum arka kamera montajı para denkleştirebilirsem orada bunu ilave ettirebilirim,16.09.2023
aracımdan foto çekemedim yarın akşama çekmeye çalışırım i̇nternetten fotolar bulup kırmızı çizgi işaretledimi̇lk fotoda çatı bagaj kapağının arasında iki tane plastik boru görüyorsunuz geçişi borudan yapmak baya bir sökülüyor biliyorum yüzden kasmadımlinke tıklayınca diğer fotoları görebilirsiniz son fotoda zor olan yeri sarı ok işaretledim orada plastiğin kumaş üzerindeki çizgisi siyah olarak görünüyor i̇şte orası sert olduğundan kabloyu plastiğin altından geçiremedim ben dışarıdan kırmızı gösterdiğim şekilde geçirdimbu işi yapsanız birisine yapsanız döşeme tavan arasında biraz açıklık oluşturması gerekecek döşemenin yapışkanını hafif kablo kadar sökecek kabloyu geçirirken görselde bir farkedilmeyecek tabii br bende kamera kablonun yanında plastik bir aparat gelmişti aparat kabloyu döşeme çatı arasındaki fitiller saç arasındaki açıklığa tıkıştırmak kolay oluyorduyani liranı alırım diyen olursa yorulmamak verebilirsiniz yüksek paraları işçilik varmış kaptırmayın bence,16.09.2023
detaylı açıklama fotoğraflar tavsiyeler teşekkür ederim üstad eline koluna sağlık kendim bi deneyeyim zaman sonuçtan başarılıbaşarısız yine dönerim haberdar ederim,16.09.2023
bende kuponla aldım dediğiniz fiyata şuan kargoda,16.09.2023
parası önemli değilde benim merak ekranda bişeyleri açarım düşündüm ttafik levha eğitici bilmem bişey vardı onu,16.09.2023
rica ederim kendi aracımdan görüntüler şöyle,16.09.2023
hayır ön logonun içinde radar var acc onunla çalışıyor,09.09.2023
troc icin lastik basincini kac yapiyorsunuz kac olmalı,09.09.2023
araç yüklüyse uzun yolsa içi sadece şöför varsa dan yukarısı konforsuz oluyor odun süspansiyondan dolayı,09.09.2023
ozaman ortasi iyidir gun once aldim ilk simdi havasına bakim dedim yaptim cihazi basmaya basladi bütün lastikler mis hepsini gundur olarak kullanmışım dediginiz oyle bir odun suspansiyon hissetmedim,09.09.2023
kendin orjinal lastikleri hancock,09.09.2023
ventus prime yumuşak olabilir i̇lginç araç kaya olması lazım,09.09.2023
ortalamasi iyidir dimi genelde sekildemi kullanıyorlar,09.09.2023
paket model yılı farketmeksizin troclara donanım ekleyebiliyoruz resime gitmek tıklayın resime gitmek tıklayın resime gitmek tıklayın resime gitmek tıklayın resime gitmek tıklayın resime gitmek tıklayın resime gitmek tıklayın resime gitmek tıklayın,09.09.2023
accserit takip uzun far asistanikablosuz sarjgeri gorus kamerasi,09.09.2023
ben kullanmadığım diğer yorumcuların yalancısıyım önce uzun yolda toyota kullanmıştım hoştu otoyolda şehir içinde gıcık edebilir gerçekten bilemiyorum,09.09.2023
gizli özellik açtımmerak eden varsa paylaşmak istedim android iosda olmuyormuş car scanner isimli programı indridim ömür boyu pro özelliği idi yüzden direk alıp geçtim ücretsiz arada kadar işlev farkı var çift kartlı aldım idi galiba önemli dandik olanlar yazma işlemi yapamadığından sadece okuyor özellikleri değiştiremiyorvw kolay şekilde direksiyonun alt tarafına koymu odb girişini buraya cihazı taktım hemen telefonla bağlandımönce bir yedek alma işlemi yaptım kadar sürdü sonra girdim özelliklere neler değiştirilebiliyormuş birini değiştirmeden önce sadece hepsini okudum sonra neler yapacağımı belirleyip tek tek değiştirdimbende kamera olmadığı şerit takip tabela okuma özelliğine dokunmadım i̇ç ambiyans menüsünden multi medya kadran göstergelerinin renklerini ayarlanabilir yaptım renk seçtim şimdi multi media ayarlar ekranından renkten istediğimi seçip kolayca değiştirebiliyorum gündüz kırmızı gece mavi yeşil hoş duruyoranahtar araç içerisinde değilken kapılar kapandığında otomatik kilitlemesini ayarladım böylece kilitledim mi aklım arabada kalmıyor i̇nip kapıyı kapattım çat kilitliyor aynaları kapatmıyor aynalar illa kumandadan basmak gerekiyor onu bulurum ilerideen sevdiğim özellik iki kere kilitlemeye basınca aracın bip korna basmasını sağlamak oldu park yerinde arabayı koymuştum son düşünmeye son basıyorum iki kilitlemeye bip sesine yöneliyorum avm kapalı otoparklarında havalı oluyor özelliklebazı şeyler deneme yanılma belli oluyor mesela android auto normalde kabloyla bağlamak gerekiyor biliyorum bunun kablosuz olan versyonları var özelliklerde kablosuz android autoyu görünce hemen açtım bir yanında wifi noktası aç bir özellik vardı onu açtım multi medya ayarlarına wifi bağlanma ayarları falan geldi sanırım donanım olarak desteklenmiyor ayarlar hiçbir işe yaramadı açılış logosu değiştir müzik ses iyileştirme depodaki boş alanı gösterme navigasyon komutlarının ön tarafta görünmesi bir özellik var gereksiz bulduklarımı sırf denemiş olmak kurcalamadımbir garip durumlar var mesela değişiklikleri yapmak motor kapalı kontak açık el freni çekili kaput açık olmalı bunun bir sensör var bilmiyorum ilginç şekilde kaput açık değilse yazma hatası veriyoren nihayetinde iş garantiyi bozmuyor olsa değişiklikler sebebiyle bir donanım zararı oluşursa eminim garanti kapsamı dışı kalıyordur bunlar alt seviye programlamalar olduklarından bir şeyleri geri dönüşsüz bozmak mümkün ben durumu göze aldım benim yeterli olan özellikleri açtım kimseyi mutlaka yapın yönlendirmiyorum ona göre edindiğim kısacık tecrübeyi paylaşmak istedim,09.09.2023
donanıma el yatkınlığı olsa tadından genmeyecek bilgiler,09.09.2023
çift kartlı aldım idi galiba önemli dandik olanlar yazma işlemi yapamadığından sadece okuyor özellikleri değiştiremiyo,09.09.2023
sadece yazma işlemi değil üzerindeki çip türü falan heralde farklıklon olanlar vardı mesela nerdeyse aynı işi yapan yeni versiyon,09.09.2023
teşekkür ederim baya işime yarayacak normalde el deftere yazıyordum şimdi hepsini uygulamaya geçireceğim,30.09.2023
geçen kesintisiz yol yaptım acc serbest sürüş modunu sıkça kullanarak aşırı gaza yüklenmeyerek araç yaktı aracı performanslı kullanırsanız benzini ucu açık şekilde tüketiyor ancak sakin kullanımda başarılı bence motoru anlamamakla birlikte yukardaki bi arkadaşa cevap vereyim araçların benzin pompası sıkıntılı kişiden duydum servisteki ustalarda söyledi benzin pompaları ötüyor uğultulu şekilde çalışıyor kimisi bunun yakıt tüketimini etkileyeceğini söylüyor baktırmakta fayda var,09.09.2023
hocam yolun dönüşünü söylerseniz verimli olur,09.09.2023
ios bana uymuyor yılında aldım sadece ay kullanabildim sonra eşime hediye ettim yıllarca severek kullandıo süre içinde free bir sürüm bulamamıştım bendeki bilgiler güncel değil maalesef,09.09.2023
